Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
110101110001100010001110000001010011100110011111000000100011,0.5206155202821869,11794.238437161093,0.1740977610546745,0.02222222222222222,0.64,0.0,0.15554412850541113,0.44000000000000006
110101101101000011001010000001010000010111011110000000000011,0.5228993165784832,11983.034671625708,0.2247667294522365,0.02222222222222222,0.6,0.0,0.20415013103016216,0.28
010101010000000000001110000000000001100100011110010000000001,0.45440827821869484,6118.255312649954,0.15132861123884866,0.01111111111111111,0.0,0.0,0.0,0.12000000000000002
010101110001100010001110000001010011100110011111100000000001,0.5200882054673721,11244.932529475707,0.16796715398573442,0.02222222222222222,0.64,0.0,0.14260282624383364,0.5599999999999999
000101110000000000001110000000000001100100011110010000000001,0.46123952821869485,6435.925891935537,0.1422649731342912,0.01111111111111111,0.0,0.0,0.0,0.16
010101110001000000001110000001010001100110011110000000110000,0.49969865520282186,9278.910346789362,0.1647052556186957,0.016666666666666666,0.44000000000000006,0.0,0.0870038697757777,0.22000000000000003
010101110001100010001110000000000001100110011110000000010000,0.5008132054673722,8955.201441403293,0.1647052556186957,0.01111111111111111,0.6,0.08438902461479594,0.11904302112295251,0.3
100101110001000000001110000001010010010110011111000000000001,0.5042697530864197,9423.890562890881,0.16715867978021098,0.016666666666666666,0.5599999999999999,0.0,0.11035700280901825,0.24000000000000005
000101110100000000001010000000000000100100011110010000000001,0.4596654541446208,6118.690903164572,0.21967517744774334,0.013888888888888888,0.0,0.0,0.0,0.3
100101110001000000001110000001010000010110011110000000110001,0.498716512345679,9047.900881346553,0.1639691647096149,0.016666666666666666,0.44000000000000006,0.0,0.08675160682265697,0.28
010101100001100010001110000001010011100110011111100000000001,0.5200882054673721,11120.07664280264,0.16755339417472412,0.02222222222222222,0.64,0.0,0.13741627395523734,0.45999999999999996
110101100001100010001110000001010011100110011111000000100011,0.5206155202821869,11634.178314455425,0.17372147004511573,0.02222222222222222,0.64,0.0,0.15119061819281102,0.45999999999999996
010101010000000000001110000000010000100100011110000000110001,0.4573918430335096,6176.10358339825,0.15132861123884866,0.016666666666666666,0.0,0.07755305654226509,0.0,0.2
110101101101000011001010000001010000010110011110000000010001,0.5160243165784832,11205.479866039033,0.20822435801658976,0.02222222222222222,0.54,0.0,0.1734043854586916,0.26
000101110100000000001010000000000000110100011111000000110001,0.4744400573192239,7002.449441508591,0.23096253291575744,0.013888888888888888,0.0,0.0,0.04572553234495272,0.375
110101101101000011001010000001010000010111011110000000010001,0.5228993165784832,11934.987202381924,0.2247667294522365,0.02222222222222222,0.6,0.0,0.20415013103016216,0.26
