Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
100101010000000000011111000000000000010100011110000000000000,0.44845741843033504,5878.599032744052,0.25096340599943306,0.009259259259259259,0.0,0.0,0.0,0.26666666666666666
100101110100000010001111001000000001010111011010000001000000,0.5198129739858905,10709.22443118553,0.18702948922576956,0.005555555555555555,0.72,0.0,0.13624336910635135,0.38
100101110101010010001111001000000001010111011010000001000000,0.5239384369488536,11561.181191439013,0.1905798611226533,0.005555555555555555,0.8,0.0,0.1822757064896297,0.48
100101111101010010011111000000000001000111011111000001000000,0.5269632054673721,11986.485851992325,0.2196724003572958,0.01111111111111111,0.72,0.0,0.22053235578664804,0.2
100101110100000010001111001000000001010111011010000001000000,0.5198129739858905,10709.22443118553,0.18702948922576956,0.005555555555555555,0.72,0.0,0.13624336910635135,0.38
100101010000000000011111000000000000010100011110000000000000,0.44845741843033504,5878.599032744052,0.25096340599943306,0.009259259259259259,0.0,0.0,0.0,0.26666666666666666
100101100111100010011110000000000001010111011110000001000000,0.5228993165784832,11057.309639954261,0.2110584360647724,0.005555555555555555,0.72,0.0,0.1876410675294347,0.26
010101100000100000011110000000000011000110011111000001000000,0.49706254409171075,8619.86185905876,0.1579950936763037,0.01111111111111111,0.42000000000000004,0.0,0.057521926992003126,0.16
100101010000000000011011000000000000000100011110000000000000,0.42999511684303343,5356.102008255328,0.24068623419069446,0.009259259259259259,0.0,0.0,0.0,0.16666666666666666
100101110100000010011111000000000001010111011110000001000000,0.5187738536155202,10483.415105263924,0.2052453664701761,0.005555555555555555,0.72,0.0,0.14676689178190688,0.2
100101110100000000011011000000000000000100011110000001000000,0.4733640652557319,7139.427192789104,0.21936868916476585,0.006944444444444444,0.0,0.0,0.022994921207385787,0.175
100101110101010010001111001000000001000111011111000001100000,0.5280023258377424,12408.366253279866,0.20750685158151852,0.005555555555555555,0.76,0.0,0.197485445214318,0.5
100101110100000000011011000000000000000100011110000001000000,0.4733640652557319,7139.427192789104,0.21936868916476585,0.006944444444444444,0.0,0.0,0.022994921207385787,0.175
100101110101010010011011000000000000000110011110000001000000,0.5140076499118165,9739.060222941054,0.2335996959092387,0.006944444444444444,0.525,0.0,0.17526057412591187,0.275
100101110111100010011110000000000001010111011110000001000000,0.5228993165784832,11184.089200354656,0.2113111791572833,0.005555555555555555,0.72,0.0,0.1907200837550237,0.21999999999999997
100101110100000010011111000000000001010111011110000001000000,0.5187738536155202,10483.415105263924,0.2052453664701761,0.005555555555555555,0.72,0.0,0.14676689178190688,0.2
110101110100000000011011000000000000000111011110000001000000,0.5018440255731922,9044.338871502381,0.2586462463617192,0.006944444444444444,0.35,0.0,0.12668789335026542,0.175
100101010000000000011111000000000000010100011110000000000000,0.44845741843033504,5878.599032744052,0.25096340599943306,0.009259259259259259,0.0,0.0,0.0,0.26666666666666666
100101110001010010001111001000000001000111011110000001000000,0.5239384369488536,11251.082575376107,0.17677639897742675,0.005555555555555555,0.7,0.0,0.17050245748238382,0.38
100101110001010010001111001000000001000111011110000001000000,0.5239384369488536,11251.082575376107,0.17677639897742675,0.005555555555555555,0.7,0.0,0.17050245748238382,0.38
