Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
000111111011101000110001000010100000111010001111011010110001,0.4250393628747795,15338.070475279597,0.11721035535033408,0.016666666666666666,0.9400000000000001,0.0,0.2745184829646186,1.08
101111101101000001001010011111100000100001011101000100000110,0.43963217041446206,16040.980962190955,0.28899509734537515,0.03888888888888889,1.5399999999999998,0.0,0.2101187832080746,0.62
110000001010111111101100100011010011101101111100111111001010,0.4248831707451498,18788.346090994022,0.3288422996651413,0.061111111111111116,1.6199999999999999,0.0,0.35186668713570146,1.2799999999999998
110001010010101111110110001000100001000101111001000100010000,0.4013451540454144,12624.314917253685,0.19213504998318925,0.01111111111111111,0.72,0.0,0.1448082295635548,0.7999999999999999
011110101011110100011010101001000001110010111011110110011000,0.38672778880070546,16243.981220575286,0.21108593639280113,0.05,1.22,0.0,0.2369491056296919,1.06
111101000011000011111011001101101011100101001000111110011100,0.3982700052358906,18993.356906496076,0.35607903093810256,0.06666666666666668,1.16,0.0,0.35872116662474085,1.26
100111100000010000111100101011110100011001111110101011010000,0.4130426904210758,16402.845266759206,0.12144644007290613,0.03333333333333333,0.9799999999999999,0.0,0.2655836820951189,1.3800000000000001
101010110010000001101100110110100110101111101111100111000001,0.42187605268959427,17847.786519414432,0.2851123452742709,0.044444444444444446,1.2799999999999998,0.0,0.3059739922273198,0.9199999999999999
110000100100000001101110000111011011010100111100110101111000,0.4084791611552028,13742.431056739866,0.28167220660797926,0.06666666666666667,0.5,0.0,0.1549524350175245,0.6
101100011011010110110101111100000010001000011100100011100110,0.4185872547398589,14936.7510602275,0.19540694531450178,0.04444444444444444,0.9400000000000001,0.0,0.2327792764630327,1.7
010010110101101010110110010001100010011010011111110000100011,0.42977026565255727,14437.096811196821,0.01519210855814721,0.02777777777777778,0.8400000000000001,0.0,0.20777695851780784,1.38
001011000101100100010010110100001010010100011111010011010011,0.4544809138007054,12629.827629139056,0.1766794655172994,0.05,0.82,0.0,0.15398310371937865,0.8800000000000001
011110101111010110111001000111101110011000110000100110000100,0.355958271329365,17002.98546595984,0.35351750614652966,0.05555555555555556,1.08,0.0,0.28057868880061393,0.8200000000000001
010010101101011010001101111001001010000110001111000100101011,0.4081002852182539,15586.349413433229,0.15254393544993028,0.061111111111111116,0.9200000000000002,0.0,0.27416266857045635,1.0
111101110100010000001000000011000111100011000001000010000000,0.32633516313932975,11309.790570023593,0.0993373348084948,0.016666666666666666,0.74,0.0,0.1583774792916926,0.33999999999999997
001001101110101110101110011000101010010111101101000000010010,0.4342153756062609,16154.794639490456,0.23461994134166933,0.04444444444444444,1.4,0.0,0.3188259891189798,0.8400000000000001
010010101010000010010111110101100111111001111000100100100001,0.38461234981261017,14595.08489782679,0.12950133476649328,0.04444444444444444,0.6,0.0,0.2157560331104277,0.8
000011010000000110110101011001101111111011101010010100101111,0.3993180665784831,16996.54795937631,0.22368739155372425,0.061111111111111116,1.1199999999999999,0.0,0.29097665041007825,0.8800000000000001
110001101001000100010100111111011101010100100100010111000011,0.3640618165784832,15084.209919313427,0.3268919763263732,0.061111111111111116,1.46,0.0,0.231241824627904,0.7399999999999999
110001011001010010010111011110000100011011011111010000011100,0.42712721009700166,14153.979150092691,0.14283877518822238,0.05,1.1400000000000001,0.0,0.22252806186559088,0.7999999999999999
111110010100100001001111001001101111000100001001101011001010,0.4343674878747795,16033.304990134828,0.1986307292122243,0.05,1.22,0.0,0.29897272947973347,0.9199999999999999
110011001000110111101110010111011110001111000011111011010000,0.4187032517636684,19525.18609718916,0.3083417423375169,0.06666666666666667,0.86,0.0,0.38577149802722877,0.8
001011101101011011011001011100101000110011100100001100101111,0.3563239652226631,19149.65220229332,0.21044313753150884,0.061111111111111116,1.3599999999999999,0.0,0.3492795138304345,0.86
100010101000110000000100000101001101011010000000011100101100,0.27733701499118163,11857.391458586892,0.19494011363089164,0.05555555555555556,0.66,0.0,0.06717461907031422,0.82
000111101111010000000101101111111110010111010100011111111010,0.3931888806216931,19664.231709825548,0.42600162904770655,0.07777777777777777,1.48,0.0,0.35714142220751394,0.9600000000000002
010100101100011101110101110100111100100001100110101010010110,0.35366034088403875,14861.376903089116,0.2710632182823424,0.06666666666666668,0.4800000000000001,0.0,0.14484363862520694,1.26
111010100001010100010011001001001110011111001111101101110110,0.4310304508377424,17511.411171488435,0.27298162121011893,0.05,1.46,0.0,0.3241868868928939,1.1199999999999999
111010010101001010100100100011011001100011111100010000100101,0.37888183559303346,14920.628486655722,0.0420620993146474,0.03333333333333333,0.86,0.0,0.22554774809842634,1.28
111110111110110101110111101111111101110010001101101011011110,0.4360905244157848,22081.93364849211,0.3783834503493531,0.07222222222222222,1.4,0.0,0.42743021655229424,1.0999999999999999
110111010000011111101101111110111001101000100011100000100010,0.3751762552358906,17781.260697814865,0.27116643977408256,0.049999999999999996,1.78,0.0,0.31154261280370665,1.28
011000100010101100000100101000111101101010101110101000101000,0.34272836750440916,14262.155662538946,0.06798625000661004,0.04444444444444444,0.5,0.0,0.16200292224508842,0.9600000000000002
110100000000100010000011001000000010101101001100110111001110,0.3771090388007054,11577.897505731222,0.2525206506779313,0.04444444444444444,1.1,0.0,0.15597472749681449,0.5799999999999998
111001110110000100010110101011000101000111100101100101100110,0.3831848006641314,15728.496164224016,0.28412322530557554,0.03333333333333333,0.8800000000000001,0.0,0.2583725250041254,0.9200000000000002
101001101100011001100010010001110010111101010010011001000110,0.3573513089726631,15196.525261931503,0.11184401864085343,0.03888888888888888,0.27999999999999997,0.0,0.24129281431909866,1.38
000100011110111000110100111000000101110100101010011010011011,0.4099738866843033,13160.764673117623,0.14712307425941998,0.05,0.5599999999999999,0.0,0.11910006018714345,1.2
101100111001110001011111100011010101111110101010000011011010,0.4656398258377424,16838.34320296104,0.1923977744970459,0.05,1.1800000000000002,0.0,0.31862852276995,1.04
110000011101010011000000111000010110011110110101100110011000,0.3392315255731922,13247.863517884442,0.15434600038038945,0.061111111111111116,0.9399999999999998,0.0,0.10341229916932664,0.9199999999999999
100011100100101100000111000101011001110000110101111110111111,0.35899450507054664,15996.948064704871,0.26416303361506294,0.06666666666666667,1.1400000000000001,0.0,0.23882652072560492,0.9
011110011011110100010110110101111101110011010000101001011010,0.37623634328152555,16183.784261152028,0.2608319569727679,0.07222222222222222,1.1800000000000002,0.0,0.23429528504706446,1.06
010001000000000101101011111011111001101100100101110000011011,0.32198607253086414,15517.859553869625,0.16898942684586876,0.06666666666666667,1.0399999999999998,0.0,0.22471748991738458,0.8799999999999999
100100001000101010111101110100001111100001111011010010011101,0.40180426449514983,14361.742587473864,0.13985296505030514,0.07777777777777779,0.7,0.0,0.20465278768759027,1.1599999999999997
010100001010001011111101110111011101000000101100101010010101,0.3640411292989418,15866.904131008541,0.21010863499820073,0.06666666666666668,1.3599999999999999,0.0,0.24197602134484417,0.9200000000000002
110011110100011101110110101010110011101100000001000101100100,0.3525809468694885,16799.559128910623,0.2376415632137978,0.02777777777777778,0.8800000000000001,0.0,0.2456974183534688,1.4
100101101100101100001110101011000111001010001001110011100100,0.43024877094356256,16624.03074112653,0.23488822162434825,0.04444444444444444,1.1800000000000002,0.0,0.2780380743444544,0.72
101110000100000010101100010011101100110110001110000101101100,0.400065375606261,15076.843083148447,0.3208877396391071,0.05,0.8600000000000001,0.0,0.17172202157780853,0.8
111010100001010100100001010000111011111111000101000001111001,0.3229676036155202,15587.549037680998,0.13560077710904542,0.04444444444444444,1.2399999999999998,0.0,0.20083120074076252,1.1400000000000001
001100010110101101010000000011010001000010000011001000000001,0.3362922274581128,10649.038983694669,0.13166765752251577,0.005555555555555555,0.62,0.0,0.09151689719338743,0.5
010001010010111001111000001111110011001000101001010100100001,0.3146252342372134,15633.57297950852,0.11053126366231328,0.03333333333333333,0.96,0.0,0.19581249205833715,0.6799999999999999
001110111000100110100001000010110000111000110011111001010111,0.30921473903218694,14637.758212853332,0.12539542053162572,0.038888888888888896,0.9,0.0,0.253312193698432,1.2
011101100100001100100100111110010000001100000101010011101000,0.34139229497354495,15618.76079430207,0.2802204766042825,0.03888888888888888,1.0,0.0,0.17486566248994131,0.7799999999999999
100000100010100001101111111100000110101000111100011001110100,0.38177324597663137,12783.072030589994,0.1116536971793461,0.05,0.32,0.0,0.15590399426761423,1.6799999999999997
100111000011110001110101101001000110111001100110100000010111,0.35757225391313935,14455.94779948676,0.09667295380897498,0.03888888888888888,0.6199999999999999,0.0,0.23960439011713647,1.2
011110011011110101001011100001101100011001000110110010011100,0.39685510361552023,15685.659129907071,0.1876373904101713,0.06666666666666667,1.08,0.0,0.21684364679021195,1.3800000000000001
100010001110000100110011101011101101101011111010101010001010,0.41074480268959424,16870.435482893467,0.06781305417410433,0.05,1.1199999999999999,0.0,0.3075835588046102,1.14
011000010100010001111110011000011111100001000001100000010111,0.27226660604056435,11329.14858370737,0.02740890881930731,0.061111111111111116,0.12,0.0,0.11851209454074016,1.28
010100100110011001001010011001111101110000101101011001111100,0.40191517719356257,15597.80017051768,0.14506560008414301,0.061111111111111116,0.41999999999999993,0.0,0.20269911347710293,1.06
110010101111100011010100010101010001111000011100100111100011,0.39733507220017633,15324.159695464921,0.15941291116534548,0.03888888888888888,0.9199999999999999,0.0,0.1935383856423931,1.1199999999999999
001001101001101011000010101001011111000101111101100000001111,0.4179582120811287,16252.96058484053,0.14807293624537315,0.06666666666666668,0.64,0.0,0.28759121851277325,1.22
101010011110110010011111100101000010100000110011000110111001,0.3844027888007054,14183.206733998915,0.13600187225469473,0.05,0.9800000000000001,0.0,0.2037405508473625,0.9799999999999999
100111001110101001011100011000000011011100101011000100010100,0.44414705136684296,14206.136122101725,0.26959651020448244,0.03888888888888889,0.8600000000000001,0.0,0.23674650522139537,0.9800000000000001
110011100010101001100000000010000001000111000110010010010010,0.3398975515321869,11707.385791778612,0.0995413871384719,0.016666666666666666,0.68,0.0,0.15334356148741177,0.4800000000000001
001000110100000000011101110111000011001001110111001000011001,0.3237811714616402,13078.202579017157,0.0850785565847016,0.04444444444444444,0.9199999999999999,0.0,0.16072717670256664,1.0
000011111100010010000110001010010000110101100110100110001001,0.38340620315255725,13374.616685794355,0.19711371580821346,0.03333333333333334,0.6799999999999999,0.0,0.1256479657326181,0.8
100111110000011111001011010010000100001011001000001100101111,0.381605715388007,17322.00065444994,0.263316212126138,0.044444444444444446,1.4400000000000002,0.0,0.3040703490487663,0.8400000000000001
000011001110000000100011100000100011001110100010011110000001,0.3185540426587301,12265.651259410177,0.1276385933731092,0.02777777777777778,1.08,0.0,0.17737096859818316,0.6599999999999999
111101011111110000000000110101000011100010111110001011010000,0.4392365850970017,14217.801058949655,0.19063623134529714,0.03333333333333334,0.86,0.0,0.23908624772086365,0.96
011011010000010110110100101001010111101100100100101101011101,0.34217792107583767,16631.07802630151,0.26474743286494384,0.05555555555555556,0.9199999999999999,0.0,0.24894235818426105,1.28
011011001000110111001000001011110011011101110010110101011100,0.3513913015321869,18578.33726638487,0.28193005763899726,0.061111111111111116,1.1400000000000001,0.0,0.3311923827422481,1.12
011100100110010001110011111100101011111100010111100100000011,0.40186056823192234,15850.92630705241,0.2696452512219184,0.05,0.3,0.0,0.2711756411890318,1.48
001110111100001111110010111111011011001100101011001100100100,0.423769494047619,20866.910846629307,0.39788925103765427,0.05555555555555556,1.1800000000000002,0.0,0.37797571687515263,1.08
110111011100110100101001000111010101110001101001110011110100,0.4315796737213403,16632.755094778782,0.2910625668206065,0.05,0.74,0.0,0.23806255256192982,0.52
100110000101000010001001111101101000001100000010111011011110,0.352237674988977,15300.09607755698,0.25684357657246126,0.07222222222222222,1.4000000000000001,0.0,0.2094595164957643,0.7
111110110010101011011110001010000010110110010110101011010010,0.40059098324514986,17574.11663074576,0.1930815729058601,0.02777777777777778,0.9400000000000001,0.0,0.3431736544976621,0.74
001011010011001011100100001000010011110001000000100111100111,0.31639054508377423,14531.063757764512,0.10642826670871079,0.03333333333333333,0.8400000000000001,0.0,0.27543741167489083,1.1
001001100000010110100010010110100110000011110010000100001101,0.31047996858465604,13537.826300876768,0.20353354924497954,0.04444444444444444,0.6,0.0,0.16661398988684942,0.36
010100101110000011001011011011111001100111100100011001111000,0.40840371472663134,17563.46126447288,0.1879480436684158,0.05555555555555556,1.22,0.0,0.30345996666803016,0.6599999999999999
010100101001100110010110000101111010000001000001010011111100,0.35528498332782177,13249.597368735615,0.255088059566269,0.061111111111111116,0.5599999999999999,0.0,0.15985680835571842,0.38
000010001011001100100110100000111101011101110011010000011001,0.35480143022486765,13298.77428429884,0.1480195611611948,0.05555555555555556,0.6000000000000001,0.0,0.1778350781848621,0.9199999999999999
100110101001000010100010101111011001000001110000001110001011,0.2717254925870811,15027.15890422911,0.23458427240719618,0.05555555555555556,1.46,0.0,0.2616355061757565,0.6599999999999999
011000011001111110010001001110110000001101011110101111110011,0.4152895654210758,18577.989654164623,0.2850496419018704,0.03888888888888888,1.18,0.0,0.34053936087478565,0.9
111111001000111010001111000010011100011011111110001001110001,0.47955834435626093,18479.82772842212,0.17420978267161713,0.038888888888888896,1.3199999999999998,0.0,0.33407453819696,1.2000000000000002
100111010110000000010001111010000100010010011111101100010001,0.4079097332451499,12154.263755819646,0.13964839433075868,0.03333333333333333,1.0,0.0,0.16661238796547218,0.8799999999999999
100000000001000001001000010101101110000100000111001111100101,0.31960100170855377,11780.916325715367,0.2807213246716823,0.05,0.76,0.0,0.1598325150114565,0.4
110111111100001000111001000001101110101100001100110001110011,0.44432438271604935,15590.638493459322,0.21474675530201534,0.05555555555555556,0.9,0.0,0.20734166262083664,1.26
101111001101100111110000001000010000111111000000010001111100,0.3832803350970017,15945.739688907492,0.2993940025696283,0.038888888888888896,1.52,0.0,0.24431654072961256,1.3800000000000001
010110011111101110010101010011001110111101101001011010101010,0.4325698605599647,18910.19792969273,0.3209414803681371,0.05555555555555556,1.1400000000000001,0.0,0.3913263361205949,1.0399999999999998
001110010010101010001101100000101110001001011010100110001011,0.40567813602292757,14618.490741530873,0.10989454352167793,0.061111111111111116,1.1800000000000002,0.0,0.24083914569382348,1.06
010101000011011110111100011111000001101001001111010010011100,0.450460543430335,17437.780126129463,0.29492296427673076,0.044444444444444446,1.3,0.0,0.30847237435915115,0.86
001101101000110010001011110110100110101001010101001111011111,0.39786812858245146,17911.358869789197,0.28161271076644034,0.07222222222222223,1.56,0.0,0.3436572694665694,1.18
010001110001100010100000100111001001011000011101101010001100,0.37064989114858904,14012.898185937553,0.09154764445907271,0.04444444444444444,1.0,0.0,0.13352718878454412,1.36
001100001000011010001000000000001111110111010010101100110001,0.34451491264329803,13188.615965171342,0.16991035347564315,0.05,1.1199999999999999,0.0,0.13718416828868735,0.74
000010110101100010010001000111011101001010000111001100101111,0.33031099114032186,14954.691078355085,0.201376291277708,0.05555555555555556,0.76,0.0,0.22474446026105657,0.8800000000000001
001010000110010101101011111110001101000000001110011000010110,0.3731143187830687,14409.154898031164,0.19041726926702757,0.061111111111111116,0.96,0.0,0.23120395659049034,0.72
111010111111110111010011001011101010011101100100110110100010,0.3709569120645943,20232.971106472192,0.26051905452276863,0.04444444444444444,1.4200000000000002,0.0,0.3987384370022261,1.3800000000000001
000100001111101100101110011010001111111010001111110101111111,0.44851158509700173,17996.458397366434,0.32215604043339696,0.08333333333333334,0.9800000000000001,0.0,0.3645189642418906,1.0399999999999998
111100111111010100001100000000010011101001100100101011110111,0.37606277970679003,14699.376273715696,0.21424560788660144,0.04444444444444444,0.9,0.0,0.22670846643589507,0.9
001011010110001111100101010011000100010100011011101111100010,0.416541369047619,17825.459241672397,0.25073018491909754,0.02777777777777778,1.06,0.0,0.2994161618339727,1.06
000011011110001101110010011000111110000101111010111101111000,0.37437399140211636,17058.35124889906,0.27317303403863186,0.07222222222222222,0.6,0.0,0.3136928592823812,0.6200000000000001
010101011011110101000001110110010101010001011011011101101111,0.3867303020282187,16293.365854839098,0.36086755894954214,0.06666666666666668,0.72,0.0,0.2671965436591943,0.9200000000000002
100011010110110110100110100100111101001011101101101000010100,0.39966413552689584,15794.303155669857,0.2202598723700207,0.05,1.0799999999999998,0.0,0.24814011582239864,1.1199999999999999
101011001100111110001100110100110111111010000111000011011000,0.38183250523589063,17058.465160161977,0.2208820093435213,0.0611111111111111,1.2799999999999998,0.0,0.2963518215792508,1.0
011001100000010100001001010000101110111110001001101011110000,0.3533229276895943,14691.942726051017,0.13787802913406103,0.04444444444444444,1.3599999999999999,0.0,0.1781870474230703,0.9800000000000001
100010011110101111010100110010001101100101110010000010001011,0.36691175870811277,14519.138265188352,0.1702916875666765,0.05,1.1,0.0,0.2061743733831841,0.74
010100010110101100010011110011111011000100001111010011011111,0.44921471009700176,15230.958322902148,0.25467301200174386,0.06666666666666667,1.0399999999999998,0.0,0.24200713149100245,0.82
110101010100011111011110001100000001000110111000011010100111,0.4671452656525572,16554.750488285357,0.28681694789950674,0.02777777777777778,1.16,0.0,0.19905336099281348,0.9199999999999999
110111100111101101111010111010110001110111111111010011010001,0.5183495480599647,21045.703223620934,0.31453118111845424,0.03333333333333333,1.1400000000000001,0.0,0.4134268370168452,1.04
010001101100000100110101001001100101010101001100111011100110,0.4076165178571428,14944.490192938243,0.22559448285309952,0.03333333333333334,0.6799999999999999,0.0,0.15692496171376522,0.76
001011011100001001101010101101101101000111010000101111111011,0.3562724165013227,19792.558647589853,0.3146557773219689,0.07222222222222223,1.0799999999999998,0.0,0.3645273336422693,0.8400000000000001
010001111110101110011100000000111000000110001011110000001111,0.4518883212081128,13194.097357339546,0.1891864050649863,0.0611111111111111,0.96,0.0,0.17690164692327393,0.8400000000000001
011100001101100010100111000100101001001101110000100111000011,0.3942455984071869,15320.968364785898,0.28488042213416087,0.03888888888888888,1.0,0.0,0.21961534131908955,1.1
101010101101111100011010110110011011011001000110101110101110,0.38353079805996465,18382.925369930857,0.24761602434214308,0.08333333333333333,1.26,0.0,0.3661813426685915,1.64
000101100101101010101001001011001111000011100011100101011001,0.38704616264329805,17231.755133433682,0.2249924144503826,0.05555555555555556,0.9800000000000001,0.0,0.3026849487336729,0.82
110000001010010101111011100110000110000011101000100111011111,0.3359894827491181,14781.031093379534,0.28140389139907784,0.07222222222222222,0.7,0.0,0.2305428454483988,0.72
001110111110100110000110001010011111110011110011000001101001,0.43216199018959434,17227.549176000517,0.16891610377968838,0.044444444444444446,1.22,0.0,0.3056825227968152,1.02
101010011000101011010111100001001001010010001101100011000011,0.375781459435626,14728.85073412117,0.024260281304072318,0.03333333333333333,0.9399999999999998,0.0,0.2074419555014651,0.8
100110010100001111011010000100000110001011111101100111111110,0.4385719190917107,16995.752337202648,0.3859273976200409,0.061111111111111116,1.38,0.0,0.2835408003984191,0.78
100110001011001111101000110011010111000000110000111111001110,0.2829697682429453,17123.617904419356,0.30464326493911004,0.07777777777777778,1.8,0.0,0.3608982157449824,1.2
001000011101100000101010100110011110101010011111010100010110,0.38775533509700166,12747.658529645016,0.1778194486811177,0.07777777777777779,0.8800000000000001,0.0,0.16078614576713762,1.06
