Architecture,NFE,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
001111122222|432-1-1-1-1-1-1-1-1-1,322,0.1598952380952381,6211.727786957434,0.12578793786045528,0.06481481481481481,0.6666666666666666,0.0,0.11505153713504106,0.4666666666666666
000111122223|2311-1-1-1-1-1-1-1-1,0,0.2613216435185185,6464.723114050086,0.08717159481728456,0.020833333333333332,0.3,0.0,0.027391097085625055,0.35
001222234445|304040-1-1-1-1-1-1,368,0.20084842372134037,5596.277477022634,0.058114396544856374,0.02314814814814815,0.3333333333333333,0.0,0.018156948813438753,0.26666666666666666
000111222233|3012-1-1-1-1-1-1-1-1,420,0.28834065255731917,6538.809645202382,0.0794134824304164,0.013888888888888888,0.3,0.0,0.019994519330472457,0.39999999999999997
000011122223|3101-1-1-1-1-1-1-1-1,330,0.27831696704144615,6600.030918506281,0.05240863218008854,0.006944444444444444,0.3,0.0,0.019521845882727498,0.35
001234455556|3434033-1-1-1-1-1,1186,0.3808933641975308,5468.517879376182,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
012334456789|2244123414-1-1,0,0.19407453703703703,6220.593056962741,0.012796343002145738,0.01388888888888889,0.18,0.0,0.0,0.2
000011122345|402401-1-1-1-1-1-1,0,0.14708084490740742,6719.162592327781,0.034939088120059025,0.032407407407407406,0.3333333333333333,0.0,0.013014563921818332,0.26666666666666666
000111234456|0430242-1-1-1-1-1,0,0.19932064594356258,6252.531410642518,0.04942465321658472,0.019841269841269844,0.34285714285714286,0.0,0.0,0.2285714285714286
000011112222|023-1-1-1-1-1-1-1-1-1,370,0.32980953483245146,6697.740485225018,0.058470867964417174,0.009259259259259259,0.26666666666666666,0.0,0.03131370333157737,0.4666666666666666
001234556677|33340134-1-1-1-1,3872,0.3558951623126102,5156.299710154718,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.225
011111123345|311111-1-1-1-1-1-1,0,0.23556739969135804,6634.314113981295,0.06467173837394107,0.004629629629629629,1.0,0.0,0.07871244557597189,0.26666666666666666
001223344567|40214101-1-1-1-1,0,0.18740822585978834,6182.0818628365105,0.011275654953610936,0.020833333333333332,0.175,0.0,0.0,0.225
001234566677|32340434-1-1-1-1,814,0.3659298845348324,5202.235724706968,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.22499999999999998
001234566667|34040434-1-1-1-1,954,0.3780849977954144,5301.779372913267,0.0,0.0,0.0,0.0,0.0,0.2
000000011111|14-1-1-1-1-1-1-1-1-1-1,0,0.17447554012345678,6708.905258027239,0.2071476093226033,0.06944444444444445,0.7,0.0,0.25121862364739833,0.4
012223334456|3144442-1-1-1-1-1,0,0.17631910273368606,6215.011560253508,0.02551649652677157,0.02380952380952381,0.5142857142857143,0.0,0.004542101762649143,0.2857142857142857
001233344445|323034-1-1-1-1-1-1,806,0.3787951499118165,5911.0798173865705,0.003159809795689953,0.0,0.16666666666666666,0.0,0.013014563921818332,0.2666666666666667
000012333344|34134-1-1-1-1-1-1-1,532,0.34430951416446204,5842.628104059306,0.04192690574407083,0.005555555555555555,0.16,0.0,0.0,0.31999999999999995
001234556678|323401143-1-1-1,584,0.3007637676366843,5332.182267553093,0.0021065398637933022,0.006172839506172839,0.0,0.0,0.0,0.20000000000000004
011122334567|13233240-1-1-1-1,0,0.2610379312720459,6280.488705843218,0.019850895902908852,0.006944444444444444,0.35,0.0,0.0,0.25
001234566667|34040234-1-1-1-1,1752,0.3788720348324514,5326.901170058044,0.0,0.0,0.0,0.0,0.0,0.2
001234556667|44340134-1-1-1-1,1092,0.33519285714285707,5262.241904151661,0.002369857346767465,0.006944444444444444,0.0,0.0,0.0,0.2
000012344456|3332400-1-1-1-1-1,0,0.21139276069223983,5862.99085241761,0.02994778981719345,0.015873015873015872,0.17142857142857143,0.0,0.0,0.22857142857142856
001234445556|3434034-1-1-1-1-1,808,0.37773364197530857,5483.35261611111,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
000112345677|34343213-1-1-1-1,0,0.2962820890239197,6508.952542128853,0.015995428752682173,0.010416666666666666,0.175,0.014973070406332327,0.0,0.19999999999999998
000012223445|040203-1-1-1-1-1-1,0,0.3000134948192239,6533.399084425002,0.029235433982208587,0.009259259259259259,0.16666666666666666,0.0,0.0,0.2333333333333333
000000111111|02-1-1-1-1-1-1-1-1-1-1,0,0.20184313271604934,6812.401891022798,0.20609645214142097,0.06944444444444445,0.7,0.0,0.2766550794772035,0.7
012222345667|30334214-1-1-1-1,708,0.26970463514109344,6227.707602185181,0.04686052240335639,0.010416666666666666,0.875,0.0,0.032147012563047465,0.225
000122333456|0234041-1-1-1-1-1,0,0.25275837742504403,6816.01564650155,0.0,0.019841269841269844,0.17142857142857143,0.0,0.0,0.2285714285714286
001234555555|323403-1-1-1-1-1-1,674,0.3709808641975308,5603.796636559812,0.003159809795689953,0.0,0.0,0.0,7.771834077166861E-4,0.26666666666666666
000000000112|301-1-1-1-1-1-1-1-1-1,376,0.35626000606261016,6140.874739075347,0.1700153129234555,0.0,1.2,0.0,0.1626824877560807,0.13333333333333333
000000122234|40321-1-1-1-1-1-1-1,486,0.30544019097222214,5961.143519503987,0.08731760043349775,0.02222222222222222,1.1199999999999999,0.0,0.07100522376925207,0.32
001234556677|30340134-1-1-1-1,1242,0.3558951623126102,5160.544517388721,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.225
000123444555|021244-1-1-1-1-1-1,0,0.17553261684303348,6611.761742529817,0.0,0.027777777777777776,0.0,0.0,0.0,0.2333333333333333
001222334445|343131-1-1-1-1-1-1,698,0.34176472663139323,5364.457850256264,0.05766209541934884,0.0,0.3333333333333333,0.0,0.0,0.26666666666666666
001234556667|30340234-1-1-1-1,976,0.3565183641975308,5222.315930228419,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.2
000112223333|0203-1-1-1-1-1-1-1-1,372,0.33718222001763665,6847.024226682836,0.022551309907221873,0.006944444444444444,0.15,0.0,0.0,0.35
001233333445|323304-1-1-1-1-1-1,716,0.3593384782848324,5866.101905242071,0.003159809795689953,0.0,0.3333333333333333,0.0,0.021642654897010935,0.26666666666666666
001222333445|240003-1-1-1-1-1-1,0,0.25593385416666664,6148.253983077357,0.0529423216202776,0.013888888888888888,0.3333333333333333,0.0,0.013329679553648305,0.26666666666666666
001112345677|12244020-1-1-1-1,0,0.18666412312610228,6397.828553020515,0.017881307648613134,0.013888888888888888,0.525,0.0,0.01824740817603242,0.225
000123334445|011034-1-1-1-1-1-1,0,0.3598310295414462,6403.20086172702,0.0,0.0,0.0,0.0,0.0,0.2333333333333333
001233455556|3230431-1-1-1-1-1,574,0.36248562610229274,5658.781685917818,0.0027084083963056743,0.0,0.17142857142857143,0.0,0.0,0.2285714285714286
001234555567|34340324-1-1-1-1,1040,0.3659298845348324,5473.065394321573,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.22500000000000003
001233455556|3434131-1-1-1-1-1,580,0.36349753086419745,5561.518466065462,0.0027084083963056743,0.0,0.17142857142857143,0.0,0.0,0.2285714285714286
011223333334|30420-1-1-1-1-1-1-1,314,0.1786339175485009,5835.71345070044,0.03765092107997838,0.03333333333333334,0.16,0.0,0.03759175376362946,0.36000000000000004
001111223445|102434-1-1-1-1-1-1,0,0.29948480066413136,6277.721184627604,0.05796956267967592,0.013888888888888888,0.8333333333333334,0.0,0.05919266842921595,0.26666666666666666
001234445567|34040310-1-1-1-1,790,0.36942947530864195,5615.992886129854,0.0,0.0,0.0,0.0,0.0,0.22500000000000003
012333445678|211134441-1-1-1,0,0.1806731812169312,5847.170426632261,0.03529488108018507,0.0154320987654321,0.35555555555555557,0.0,0.008886453035765537,0.2222222222222222
012345566667|03204034-1-1-1-1,838,0.37793067680776005,5660.4938766771065,0.0,0.0,0.0,0.0,0.0,0.225
011112233344|22212-1-1-1-1-1-1-1,0,0.21755251322751318,6512.315116828111,0.041468483187995876,0.02777777777777778,0.64,0.0,0.04431217739611585,0.4
001234556778|323132024-1-1-1,600,0.20559789462081127,5574.817107087885,0.0021065398637933022,0.012345679012345678,0.0,0.0,0.0,0.17777777777777778
001234566667|32041434-1-1-1-1,934,0.3580387014991181,5355.814086889783,0.0,0.0,0.0,0.0,0.0,0.2
000000112333|3113-1-1-1-1-1-1-1-1,308,0.3126229152888007,6176.010741970902,0.10914700054187218,0.006944444444444444,1.05,0.0,0.08885536958449718,0.35
001234566666|3034043-1-1-1-1-1,868,0.3709808641975308,5354.326291142369,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
000001122222|203-1-1-1-1-1-1-1-1-1,0,0.3163542658730158,6711.892983752746,0.08361839453064919,0.027777777777777776,0.6666666666666666,0.0,0.09487008684351417,0.46666666666666673
000111123444|32222-1-1-1-1-1-1-1,0,0.17405940255731922,6989.315001641597,0.0640970482433193,0.03333333333333334,0.32,0.0,0.04489486190084386,0.27999999999999997
001234456667|32340231-1-1-1-1,480,0.36006003086419747,5551.124348798234,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.2
001233334445|323013-1-1-1-1-1-1,516,0.3043237378747795,6093.921346037683,0.003159809795689953,0.004629629629629629,0.16666666666666666,0.0,0.01859503395240671,0.26666666666666666
012223344445|322242-1-1-1-1-1-1,0,0.13512862654320987,6417.981598698516,0.023841743531484178,0.03240740740740741,0.5,0.0,0.024329877568043227,0.3
001234456677|34340432-1-1-1-1,918,0.34863821786816573,5519.362128036418,0.002369857346767465,0.006944444444444444,0.0,0.0,0.0,0.225
011223333444|30430-1-1-1-1-1-1-1,358,0.3209560488315696,5978.417293470189,0.025592686004291477,0.005555555555555555,0.16,0.0,0.0,0.36
001234455566|3034034-1-1-1-1-1,1204,0.37555951416446204,5400.88486725601,0.0027084083963056743,0.003968253968253968,0.0,0.0,0.0,0.2571428571428572
000001111111|21-1-1-1-1-1-1-1-1-1-1,0,0.20424727182539681,6827.3853208516575,0.18107132960787964,0.05555555555555555,0.5,0.0,0.3106509275595868,0.7
000012333334|34131-1-1-1-1-1-1-1,456,0.3522938271604938,5963.020884533181,0.04192690574407083,0.0,0.16,0.0,0.0,0.27999999999999997
001123345567|32200003-1-1-1-1,0,0.2715500358245149,6100.98704595117,0.005360127946522325,0.006944444444444444,0.175,0.0,0.0,0.225
011123444445|303134-1-1-1-1-1-1,520,0.3456985339506172,6067.947401892055,0.02039741258770968,0.0,0.16666666666666666,0.0,0.0,0.30000000000000004
001234566667|10140434-1-1-1-1,834,0.3701914792768959,5363.350009066349,0.0,0.0,0.0,0.0,0.0,0.2
000112222334|20341-1-1-1-1-1-1-1,0,0.22212286292989414,6673.856072848903,0.018041047925777497,0.02222222222222222,0.16,0.0,0.0,0.27999999999999997
000111234567|04120203-1-1-1-1,0,0.1980678929673721,6495.557032912942,0.04324657156451163,0.013888888888888888,0.35,0.0,0.0,0.2
001234455556|3434032-1-1-1-1-1,994,0.3808933641975308,5481.211126336062,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
001234456667|34342234-1-1-1-1,636,0.3426641975308642,5490.484087288303,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.20000000000000004
001234566667|32342134-1-1-1-1,696,0.36349753086419745,5256.1639079700535,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
000011123333|1403-1-1-1-1-1-1-1-1,0,0.342865090388007,6609.249725262957,0.04385315097331288,0.0,0.3,0.09575190666454689,0.0,0.35
001234555556|3234134-1-1-1-1-1,452,0.3565183641975308,5443.772701135478,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
000012334445|010134-1-1-1-1-1-1,478,0.3578998126102292,5941.78528611541,0.029235433982208587,0.0,0.16666666666666666,0.0,0.0,0.2333333333333333
012345566677|32034034-1-1-1-1,1046,0.35634434661596115,5513.0172545777805,0.002369857346767465,0.006944444444444444,0.0,0.0,0.0,0.25
000001112222|032-1-1-1-1-1-1-1-1-1,0,0.22248645282186946,6861.812957788296,0.08361839453064919,0.037037037037037035,0.6666666666666666,0.0,0.09911006411299866,0.4666666666666666
001234567778|323404134-1-1-1,696,0.3673169753086419,5333.370354658932,0.0021065398637933022,0.0,0.0,0.04255640296202084,0.0,0.17777777777777778
000000111222|411-1-1-1-1-1-1-1-1-1,0,0.23541142526455022,6547.529599765605,0.14552933405582957,0.037037037037037035,0.9333333333333332,0.0,0.11834203961542011,0.4666666666666666
001234566667|32342431-1-1-1-1,702,0.36006003086419747,5241.945666367779,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
001234566667|34341434-1-1-1-1,764,0.35573132716049377,5240.165711918406,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
001223445556|3430134-1-1-1-1-1,1018,0.3653526895943562,5567.402501104227,0.01828049000306534,0.0,0.17142857142857143,0.0,0.0,0.2285714285714286
001223456678|323404341-1-1-1,580,0.33969476548721333,5651.815882193024,0.014218158891273043,0.006172839506172839,0.17777777777777778,0.0,0.0,0.20000000000000004
001222344456|3230321-1-1-1-1-1,490,0.35079430252425037,5457.341117937653,0.04942465321658472,0.003968253968253968,0.34285714285714286,0.0,0.0,0.2571428571428572
012345667788|132340134-1-1-1,1150,0.34453713762125215,5301.575164627003,0.0021065398637933022,0.0030864197530864196,0.0,0.0,0.0,0.2222222222222222
001112223456|4110322-1-1-1-1-1,0,0.22438287037037033,6695.6428207624385,0.02043578016984358,0.015873015873015872,0.5142857142857143,0.024822516151927647,0.02308030761313983,0.2571428571428572
001112344555|013130-1-1-1-1-1-1,0,0.33737525077160485,6653.002981514512,0.023841743531484178,0.0,0.5,0.0,0.026927025548663133,0.26666666666666666
001234566667|02040431-1-1-1-1,800,0.3719970348324514,5367.7224394296245,0.0,0.0,0.0,0.0,0.0,0.2
001112344555|313130-1-1-1-1-1-1,646,0.3383573936287477,6630.816523771767,0.023841743531484178,0.0,0.5,0.0,0.026927025548663133,0.26666666666666666
001234566677|30342434-1-1-1-1,1060,0.35207571786816577,5200.60853481655,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.22499999999999998
011111123456|3034420-1-1-1-1-1,0,0.23270250220458552,6803.437689433308,0.05543291860623519,0.015873015873015872,1.0285714285714287,0.0,0.06746781049369019,0.2285714285714286
000000011111|32-1-1-1-1-1-1-1-1-1-1,0,0.2065464726631393,6339.137245125672,0.2193015332687095,0.06944444444444445,0.7,0.0,0.2113614982507889,0.4
001234566666|3234132-1-1-1-1-1,506,0.2023186287477954,5588.302392630686,0.0027084083963056743,0.019841269841269844,0.0,0.0,0.0,0.2285714285714286
