Architecture,NFE,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
001234455567|14030310-1-1-1-1,722,0.37946419753086413,5642.609802193651,0.0,0.0,0.0,0.0,0.0,0.22500000000000003
001111123456|3421203-1-1-1-1-1,0,0.20368424134700175,6279.682942236615,0.0539091162259094,0.015873015873015872,0.8571428571428571,0.0,0.0492445232102045,0.2285714285714286
000111122222|400-1-1-1-1-1-1-1-1-1,0,0.2584699652777777,6853.41781465582,0.1068284137388655,0.027777777777777776,0.26666666666666666,0.0,0.07993975267772004,0.46666666666666673
011234556667|04043231-1-1-1-1,364,0.3142534281305114,5320.741537225136,0.0,0.006944444444444444,0.0,0.0,0.0,0.22500000000000003
001111111122|304-1-1-1-1-1-1-1-1-1,602,0.2939888007054673,6191.046544183037,0.18079837476662827,0.018518518518518517,0.9333333333333332,0.0,0.17482083170105703,0.4666666666666666
000000000000|3-1-1-1-1-1-1-1-1-1-1-1,0,0.35284925044091703,5950.469373404551,0.6103790736561728,0.0,0.0,0.0,0.6010492910256411,0.0
001234566667|31204030-1-1-1-1,1016,0.3435347332451498,5370.409326881433,0.0,0.003472222222222222,0.0,0.0,0.0,0.2
001111233455|443122-1-1-1-1-1-1,0,0.15741527777777775,5968.581281895804,0.06248069653780852,0.02777777777777778,0.8333333333333334,0.0,0.042784998325307466,0.3
012334444444|12043-1-1-1-1-1-1-1,318,0.31211870590828916,5793.028373402304,0.0552268287338322,0.01111111111111111,0.16,0.0,0.048185962033274514,0.36
000000111122|032-1-1-1-1-1-1-1-1-1,0,0.34365557897927684,6448.601905442854,0.13739763476094732,0.009259259259259259,0.9333333333333332,0.0,0.14619576607573906,0.5333333333333333
001234455567|12030314-1-1-1-1,774,0.38481141975308636,5661.922621373071,0.0,0.0,0.0,0.0,0.0,0.22500000000000003
000012233334|31031-1-1-1-1-1-1-1,404,0.37290229276895936,6028.687820855304,0.04192690574407083,0.0,0.16,0.0,0.0,0.28
001233455556|3023430-1-1-1-1-1,406,0.3294110559964726,5654.04018594799,0.0,0.003968253968253968,0.17142857142857143,0.0,0.0,0.2285714285714286
012223445677|43434231-1-1-1-1,0,0.2227025958994709,6207.598488388566,0.022326934460925124,0.017361111111111112,0.525,0.0,0.003974339042318,0.25
001234455556|3434034-1-1-1-1-1,1826,0.3877683641975308,5468.465390033628,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
001234566677|12303034-1-1-1-1,724,0.34080918347663136,5284.212615116397,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.22499999999999998
012345677788|132342034-1-1-1,1378,0.3511343598434744,5300.579318454201,0.0021065398637933022,0.0030864197530864196,0.0,0.0,0.0,0.22222222222222227
001112333445|212111-1-1-1-1-1-1,0,0.232496412037037,6672.513921178746,0.023841743531484178,0.013888888888888888,0.5,0.0,0.026927025548663133,0.26666666666666666
000000111111|41-1-1-1-1-1-1-1-1-1-1,0,0.23591559193121686,6434.793347445175,0.21829400108374436,0.05555555555555555,0.7,0.0,0.2425530603175991,0.7
011223344456|3140314-1-1-1-1-1,692,0.3479871252204585,5893.458662773891,0.01828049000306534,0.003968253968253968,0.17142857142857143,0.0,0.0,0.2857142857142857
000012223334|34030-1-1-1-1-1-1-1,730,0.37238641975308634,6026.635513485328,0.04192690574407083,0.0,0.16,0.0,0.0,0.27999999999999997
012345566667|31231030-1-1-1-1,950,0.36009585537918865,5612.1476606456845,0.002369857346767465,0.0,0.0,0.0,0.0,0.225
011111112234|02133-1-1-1-1-1-1-1,0,0.2570246458884479,6568.38712601071,0.07795725538115272,0.02222222222222222,0.96,0.0,0.09468031361930876,0.27999999999999997
011222334567|30442134-1-1-1-1,0,0.2563361013695987,5638.532972948866,0.04324657156451163,0.013888888888888888,0.35,0.014973070406332327,0.0,0.25
001122344456|0340314-1-1-1-1-1,338,0.3679637014991181,6029.815437061273,0.01180046539522612,0.0,0.34285714285714286,0.0,0.0,0.2571428571428572
001234566667|32312030-1-1-1-1,1030,0.3640134038800705,5287.82533621461,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
000011112345|321314-1-1-1-1-1-1,430,0.27994873787477953,6684.757376165379,0.034939088120059025,0.009259259259259259,0.3333333333333333,0.0,0.015656851665788684,0.26666666666666666
001234566678|323142310-1-1-1,768,0.34977587081128747,5365.182090715346,0.0021065398637933022,0.0,0.0,0.0,0.0,0.20000000000000004
000000001111|02-1-1-1-1-1-1-1-1-1-1,0,0.2241398919753086,6885.4660418004405,0.2079518905967111,0.05555555555555555,0.7,0.0,0.2561785384000521,0.2
001234566667|12304031-1-1-1-1,656,0.363958840388007,5350.7163273879005,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
000112344567|00223423-1-1-1-1,0,0.2672231715718695,6776.150173887538,0.011275654953610936,0.006944444444444444,0.175,0.02174423400334897,0.0,0.2
001234556678|123142304-1-1-1,680,0.316795488866843,5366.125050317896,0.0021065398637933022,0.0030864197530864196,0.0,0.0,0.0,0.20000000000000004
011234455566|1403034-1-1-1-1-1,1062,0.35469338762125213,5490.829654936315,0.0,0.007936507936507936,0.0,0.0,0.0,0.2857142857142857
012233344455|421443-1-1-1-1-1-1,0,0.16962371159887565,6278.615133594896,0.0071468372620297664,0.02777777777777778,0.3333333333333333,0.0,0.0,0.3333333333333333
001223344455|323031-1-1-1-1-1-1,1158,0.37641608245149905,5787.994659642837,0.021327238336909565,0.0,0.16666666666666666,0.0,0.0,0.3
001234566667|32040134-1-1-1-1,2036,0.3788720348324514,5359.754223289155,0.0,0.0,0.0,0.0,0.0,0.2
001234566677|30340134-1-1-1-1,2214,0.3659298845348324,5201.525325540159,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.225
