Architecture,NFE,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
000011122345|022100-1-1-1-1-1-1,0,0.2650151482583774,6868.842974769932,0.029235433982208587,0.013888888888888888,0.3333333333333333,0.019964093875109768,0.009951353247539943,0.26666666666666666
001234566667|30340234-1-1-1-1,3444,0.3773516975308641,5264.671687473518,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
000000000001|32-1-1-1-1-1-1-1-1-1-1,424,0.35234508377425033,5846.986627958532,0.30023088732133063,0.0,0.9,0.0,0.2806410265656112,0.1
001223455567|11340310-1-1-1-1,1046,0.37292897927689594,5664.708433538936,0.015995428752682173,0.0,0.175,0.0,0.0,0.225
000111233333|3444-1-1-1-1-1-1-1-1,0,0.1884641644620811,6189.544402375565,0.08649314312902326,0.04166666666666667,0.3,0.0,0.0,0.35000000000000003
001234455566|3134031-1-1-1-1-1,2134,0.3783803681657848,5488.232509236768,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2571428571428572
001111222344|43320-1-1-1-1-1-1-1,0,0.24198400297619047,6102.878628078257,0.07497683584537022,0.016666666666666666,0.8,0.025282259693505782,0.05143522010087594,0.36
001112233334|03030-1-1-1-1-1-1-1,1270,0.3814389991181657,6161.266275439101,0.0357230951374802,0.0,0.48,0.0,0.006481888412427875,0.32
001222223456|4031330-1-1-1-1-1,400,0.3035775008267195,5806.139018698426,0.05010867318045033,0.011904761904761904,0.34285714285714286,0.0,0.019583488864244457,0.2571428571428572
001111111233|0310-1-1-1-1-1-1-1-1,476,0.35737915288800703,5917.227668143418,0.11601001929513294,0.0,1.05,0.029946140812664654,0.10698856747087747,0.35
001234566678|031303344-1-1-1,878,0.3550064387676366,5387.485719854899,0.0,0.0030864197530864196,0.0,0.0,0.0,0.20000000000000004
001223455567|31320310-1-1-1-1,532,0.36752719356261015,5641.817442365645,0.015995428752682173,0.0,0.175,0.0,0.0,0.225
000111233334|14021-1-1-1-1-1-1-1,338,0.1988808311287478,6318.8527397815615,0.0691945145032186,0.03333333333333334,0.32,0.0,0.0,0.28
011222222223|0132-1-1-1-1-1-1-1-1,496,0.3414235670194003,5417.65422430058,0.13923237742672423,0.0,0.45,0.0,0.10031055001694715,0.44999999999999996
000001111111|43-1-1-1-1-1-1-1-1-1-1,0,0.29920975529100524,6120.33488097304,0.21505840669544907,0.041666666666666664,0.5,0.0,0.21655975838302827,0.7
000011111222|123-1-1-1-1-1-1-1-1-1,0,0.27050662606095677,6751.276809240574,0.058470867964417174,0.027777777777777776,0.4000000000000001,0.0,0.07774497019033874,0.4666666666666666
012222222223|4030-1-1-1-1-1-1-1-1,460,0.33312109788359784,5838.064604679641,0.14259751580853813,0.006944444444444444,1.05,0.0,0.12946993003304078,0.35
001223344445|313030-1-1-1-1-1-1,938,0.37947471340388,5807.68307808095,0.021327238336909565,0.0,0.16666666666666666,0.0,0.0,0.26666666666666666
000011223334|11232-1-1-1-1-1-1-1,0,0.31016171737213405,6323.09171974993,0.0350825207786503,0.005555555555555555,0.32,0.0,0.0,0.27999999999999997
001234444455|313434-1-1-1-1-1-1,2156,0.34234192157186943,5137.029178928176,0.012957152846860573,0.004629629629629629,0.0,0.0,0.0,0.3
001223444566|4320200-1-1-1-1-1,0,0.20976933697089944,6098.34231191379,0.012886462804126784,0.023809523809523808,0.17142857142857143,0.0,0.0,0.2571428571428572
001111111234|03210-1-1-1-1-1-1-1,408,0.2945868496472663,6001.304237316458,0.09280801543610635,0.005555555555555555,1.1199999999999999,0.025282259693505782,0.08559085397670198,0.27999999999999997
001112345667|12214214-1-1-1-1,0,0.2375466214726631,6494.7580548819715,0.017881307648613134,0.013888888888888888,0.525,0.0,0.01824740817603242,0.2
001111111234|43030-1-1-1-1-1-1-1,396,0.33140009920634916,5917.55014677934,0.09280801543610635,0.01111111111111111,1.1199999999999999,0.0,0.08559085397670198,0.27999999999999997
000111122223|0023-1-1-1-1-1-1-1-1,0,0.2109685956790123,6790.884999418875,0.08012131030414912,0.034722222222222224,0.3,0.0,0.05995481450829003,0.35
000111222334|02132-1-1-1-1-1-1-1,0,0.2879941123787478,6779.861766430156,0.06353078594433312,0.01111111111111111,0.32,0.0,0.012582925879941396,0.27999999999999997
001123333334|03412-1-1-1-1-1-1-1,466,0.28017029872134036,5942.576740980798,0.028578886629003476,0.005555555555555555,0.16,0.0,0.04049768802514136,0.32
001234444445|013430-1-1-1-1-1-1,2150,0.35529151234567896,5281.891805905561,0.01970828572754126,0.0,0.0,0.0,0.01379122165235216,0.26666666666666666
001234444445|313430-1-1-1-1-1-1,2214,0.35529151234567896,5284.705348162816,0.01970828572754126,0.0,0.0,0.0,0.01379122165235216,0.26666666666666666
001111111122|031-1-1-1-1-1-1-1-1-1,366,0.3527785163139329,5703.138132464891,0.18712886188081548,0.0,0.9333333333333332,0.0,0.15028671975288052,0.4666666666666666
001234444455|343434-1-1-1-1-1-1,2870,0.34234192157186943,5132.645000517839,0.012957152846860573,0.004629629629629629,0.0,0.0,0.0,0.3
001111111233|0301-1-1-1-1-1-1-1-1,324,0.36144772927689583,5932.227668143418,0.11601001929513294,0.0,1.05,0.0,0.10698856747087747,0.35
001222222234|01341-1-1-1-1-1-1-1,996,0.34234192157186943,5384.080388382409,0.10946934129472696,0.005555555555555555,0.48,0.0,0.058855853988428755,0.36
001223455566|0134034-1-1-1-1-1,784,0.3590548845348324,5562.551277229101,0.01828049000306534,0.003968253968253968,0.17142857142857143,0.0,0.0,0.2571428571428572
001111122234|22021-1-1-1-1-1-1-1,0,0.22093733465608464,6407.622100320845,0.07008087515525566,0.02777777777777778,0.8,0.0,0.08539307571690236,0.32
000001111112|204-1-1-1-1-1-1-1-1-1,0,0.23644972718253968,6635.933892115732,0.10371545299012737,0.037037037037037035,0.6666666666666666,0.0,0.1623662335520831,0.4666666666666666
011234444455|013031-1-1-1-1-1-1,860,0.32895521384479715,5235.2335345838255,0.012957152846860573,0.0,0.0,0.0,0.0,0.3333333333333333
000000000123|3030-1-1-1-1-1-1-1-1,712,0.3625420745149911,6044.1133542099715,0.12751148469259163,0.0,1.35,0.0,0.12201186581706054,0.15
001223344456|3130341-1-1-1-1-1,732,0.36750726548721335,5805.811006296299,0.01828049000306534,0.003968253968253968,0.17142857142857143,0.0,0.0,0.2571428571428572
001123344567|10031334-1-1-1-1,0,0.3051700383046737,6187.985182670101,0.005360127946522325,0.003472222222222222,0.175,0.0,0.0,0.225
012233344445|033230-1-1-1-1-1-1,464,0.3412565696649029,6320.142067585259,0.013767209627763807,0.0,0.3333333333333333,0.0,0.009951353247539943,0.3
000011122345|321121-1-1-1-1-1-1,0,0.2793798390652557,6694.533469716622,0.034939088120059025,0.009259259259259259,0.3333333333333333,0.0,0.009951353247539943,0.26666666666666666
000011123444|34122-1-1-1-1-1-1-1,0,0.22015427689594352,6752.378057705681,0.04192690574407083,0.02222222222222222,0.32,0.07660152533163751,0.0,0.27999999999999997
001234444455|013434-1-1-1-1-1-1,2236,0.34234192157186943,5179.215636670921,0.012957152846860573,0.004629629629629629,0.0,0.0,0.0,0.3
001223344455|313034-1-1-1-1-1-1,1248,0.3743822654872134,5740.9964820959,0.021327238336909565,0.004629629629629629,0.16666666666666666,0.0,0.0,0.3
000001122223|3031-1-1-1-1-1-1-1-1,932,0.3779469356261022,6301.107645420993,0.07048652493579863,0.0,0.75,0.0,0.048171820482570356,0.35
001111222344|33200-1-1-1-1-1-1-1,0,0.2797814180996472,6172.5842471488,0.07497683584537022,0.016666666666666666,0.8,0.0,0.05143522010087594,0.36
011111111122|130-1-1-1-1-1-1-1-1-1,480,0.337760546186067,5811.213925505361,0.19319836212859662,0.0,1.0666666666666667,0.0,0.15998934837292736,0.4666666666666666
000112223445|141112-1-1-1-1-1-1,0,0.25347304343033505,6906.799575554567,0.021327238336909565,0.009259259259259259,0.16666666666666666,0.0,0.0,0.2333333333333333
001234566667|30040234-1-1-1-1,4398,0.3788720348324514,5326.28534846838,0.0,0.0,0.0,0.0,0.0,0.2
011111111122|043-1-1-1-1-1-1-1-1-1,702,0.17083014898864637,5757.080742300353,0.19319836212859662,0.05555555555555555,1.0666666666666667,0.0,0.1598794843193945,0.4666666666666666
011223455556|0134030-1-1-1-1-1,552,0.363101807760141,5615.968595698839,0.01828049000306534,0.0,0.17142857142857143,0.0,0.0,0.2571428571428572
000012334456|3321221-1-1-1-1-1,0,0.21917213403880068,5800.04493457794,0.02994778981719345,0.015873015873015872,0.17142857142857143,0.0,0.0,0.2285714285714286
011223333344|42031-1-1-1-1-1-1-1,564,0.3067332671957671,5703.141679099592,0.02979785958718224,0.01111111111111111,0.16,0.0,0.0,0.4
012333455566|4013031-1-1-1-1-1,702,0.33895135582010577,5469.284347372738,0.04942465321658472,0.003968253968253968,0.34285714285714286,0.0,0.0,0.2857142857142857
000011223455|012223-1-1-1-1-1-1,0,0.20821608373291445,6480.275595302209,0.029235433982208587,0.018518518518518517,0.3333333333333333,0.0,0.0,0.26666666666666666
001234444455|313032-1-1-1-1-1-1,812,0.33137465966710755,5234.84414862629,0.012957152846860573,0.004629629629629629,0.0,0.0,0.0,0.3
001111233344|34031-1-1-1-1-1-1-1,588,0.3454909832451498,5724.13603248704,0.07497683584537022,0.005555555555555555,0.8,0.0,0.05134199799036896,0.36
000000112233|2444-1-1-1-1-1-1-1-1,0,0.12568032407407406,6103.293856111703,0.10304822607071049,0.05555555555555555,1.05,0.0,0.10711682283984074,0.39999999999999997
001111111122|030-1-1-1-1-1-1-1-1-1,454,0.3510828565917107,5688.138132464891,0.18712886188081548,0.0,0.9333333333333332,0.0,0.15028671975288052,0.4666666666666666
001111122333|0302-1-1-1-1-1-1-1-1,0,0.22354432319223982,6421.009046871458,0.09434095339534146,0.020833333333333332,0.75,0.0,0.08628865285128079,0.35
001234566677|34340234-1-1-1-1,3184,0.3659298845348324,5228.322807875228,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.22499999999999998
000112223445|044401-1-1-1-1-1-1,0,0.25430770778218686,6812.703956337784,0.021327238336909565,0.018518518518518517,0.16666666666666666,0.0,0.0,0.2333333333333333
000112233456|3043140-1-1-1-1-1,338,0.33872502342372135,6810.518230553847,0.012886462804126784,0.003968253968253968,0.17142857142857143,0.017112080464379804,0.0,0.2285714285714286
000012334444|34331-1-1-1-1-1-1-1,0,0.3142096505731922,6042.28745512005,0.04192690574407083,0.005555555555555555,0.16,0.0,0.0,0.27999999999999997
011222334567|01304131-1-1-1-1,460,0.29956113443838184,5582.660726049108,0.04324657156451163,0.006944444444444444,0.35,0.0,0.0,0.25
001112223444|41333-1-1-1-1-1-1-1,0,0.30351213624338613,6640.95987626874,0.028610092237781014,0.01111111111111111,0.48,0.0,0.03231243065839576,0.32
001111112222|034-1-1-1-1-1-1-1-1-1,416,0.23941353615520278,6063.175186234625,0.12641992249490827,0.037037037037037035,0.6666666666666666,0.0,0.12005394451790326,0.39999999999999997
000011122233|2432-1-1-1-1-1-1-1-1,0,0.29502352430555545,6404.189121354092,0.04385315097331288,0.027777777777777776,0.3,0.0,0.0,0.4
001112344456|1340310-1-1-1-1-1,472,0.37292897927689594,6021.105173154341,0.02551649652677157,0.0,0.5142857142857143,0.0,0.004629920294591339,0.2571428571428572
000011112233|3232-1-1-1-1-1-1-1-1,0,0.3168376226300705,6372.646675429732,0.05240863218008854,0.013888888888888888,0.3,0.0,0.023485277498683028,0.39999999999999997
011233455566|4223031-1-1-1-1-1,788,0.3026509259259259,5657.153255656682,0.0,0.011904761904761904,0.17142857142857143,0.0,0.0,0.2857142857142857
001112344455|032031-1-1-1-1-1-1,1008,0.3679637014991181,5950.591125394719,0.029769245947900164,0.0,0.5,0.0,0.005401573677023229,0.3
000012222333|2233-1-1-1-1-1-1-1-1,0,0.28773832671957666,6211.845237821568,0.04385315097331288,0.020833333333333332,0.15,0.0,0.0,0.35
000112233456|1211213-1-1-1-1-1,0,0.18289268628747796,6996.621037483441,0.012886462804126784,0.011904761904761904,0.17142857142857143,0.0,0.0,0.2285714285714286
001234566677|01304031-1-1-1-1,1326,0.35846965388007046,5301.726837817429,0.002369857346767465,0.0,0.0,0.0,0.0,0.225
011234445555|402022-1-1-1-1-1-1,0,0.14539097222222222,5854.319134258171,0.0,0.03240740740740741,0.0,0.0,0.0,0.3
001112223345|424214-1-1-1-1-1-1,0,0.12779684193121693,6396.933432264152,0.023841743531484178,0.032407407407407406,0.5,0.0,0.024329877568043227,0.3
001222222333|3130-1-1-1-1-1-1-1-1,540,0.35626000606261016,5801.015496843715,0.11073164052583875,0.0,0.45,0.0,0.06399844826468817,0.4
001122233345|144124-1-1-1-1-1-1,0,0.26463198853615516,6243.280883513831,0.013767209627763807,0.013888888888888888,0.3333333333333333,0.0,0.0,0.3
011111112222|134-1-1-1-1-1-1-1-1-1,446,0.2260912257495591,6171.875958361439,0.138370430629184,0.037037037037037035,0.7999999999999999,0.0,0.13311188291037168,0.39999999999999997
001234455556|3434031-1-1-1-1-1,3006,0.3808933641975308,5483.187284830724,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
011112233345|320341-1-1-1-1-1-1,608,0.3133491415895061,6537.974651398587,0.03455706932332989,0.013888888888888888,0.6666666666666666,0.0,0.03692681449676321,0.3333333333333333
000123455567|33140310-1-1-1-1,862,0.361961717372134,6063.39366735289,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
000011111122|431-1-1-1-1-1-1-1-1-1,302,0.2922342592592592,6008.287341273873,0.12306911947486725,0.027777777777777776,0.4000000000000001,0.0,0.060589945368968695,0.5333333333333333
001222222344|01341-1-1-1-1-1-1-1,760,0.29153129409171075,5521.165028283665,0.088585312420671,0.005555555555555555,0.48,0.034790774405358355,0.051198758611750536,0.36
001234566667|32303034-1-1-1-1,1676,0.35520718694885356,5328.990858561604,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
012333445555|031240-1-1-1-1-1-1,308,0.24355864473104052,5899.726259301058,0.0529423216202776,0.013888888888888888,0.3333333333333333,0.0,0.010485771566617829,0.3
001123334445|223200-1-1-1-1-1-1,0,0.22844565972222222,6120.275722103359,0.0071468372620297664,0.02314814814814815,0.16666666666666666,0.0,0.0,0.26666666666666666
000000011112|323-1-1-1-1-1-1-1-1-1,0,0.2065464726631393,6197.25453728182,0.14620102217913966,0.0462962962962963,0.9333333333333332,0.0,0.14090766550052594,0.26666666666666666
001111234445|214130-1-1-1-1-1-1,0,0.29232827380952375,6137.031440144043,0.05796956267967592,0.009259259259259259,0.8333333333333334,0.0,0.05919266842921595,0.26666666666666666
001222222345|313014-1-1-1-1-1-1,834,0.3625619157848324,5627.501507971463,0.0738210936838925,0.0,0.5,0.019964093875109768,0.04266563217645878,0.3
001233444456|3130313-1-1-1-1-1,770,0.358008344356261,5850.798395973614,0.0027084083963056743,0.0,0.17142857142857143,0.0,0.0,0.2571428571428572
000122222344|34031-1-1-1-1-1-1-1,540,0.28250505607914456,6681.798145782667,0.003791771754827944,0.01111111111111111,0.32,0.0,0.049474015204241,0.31999999999999995
001112344455|134142-1-1-1-1-1-1,474,0.20929779541446206,5964.710737630199,0.029769245947900164,0.02314814814814815,0.5,0.0,0.005401573677023229,0.3
000000111123|3421-1-1-1-1-1-1-1-1,354,0.20733350970017633,6114.136188937409,0.10914700054187218,0.034722222222222224,1.05,0.0,0.08885536958449718,0.4
001112234456|2102242-1-1-1-1-1,0,0.15721087962962965,6484.029245376625,0.02043578016984358,0.02777777777777778,0.5142857142857143,0.0,0.02308030761313983,0.2571428571428572
001234455566|0134031-1-1-1-1-1,1916,0.3783803681657848,5510.418966979514,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2571428571428572
001234566677|31340234-1-1-1-1,2498,0.3659298845348324,5232.706986285565,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.22499999999999998
000000111222|113-1-1-1-1-1-1-1-1-1,0,0.2910314801036155,6834.14452777915,0.13739763476094732,0.009259259259259259,0.9333333333333332,0.0,0.14619576607573906,0.4666666666666666
001223344445|013031-1-1-1-1-1-1,954,0.3799112213403879,5799.8695358236955,0.021327238336909565,0.0,0.16666666666666666,0.0,0.0,0.2666666666666667
000122333344|13344-1-1-1-1-1-1-1,0,0.20929779541446206,6438.25165049476,0.003791771754827944,0.02777777777777778,0.16,0.0,0.0,0.31999999999999995
001111123334|33100-1-1-1-1-1-1-1,0,0.29501008873456785,6107.397656572266,0.07547276271627316,0.005555555555555555,0.8,0.07660152533163751,0.06903092228102463,0.27999999999999997
001112333456|0343021-1-1-1-1-1,556,0.3502240974977954,6405.975921954076,0.02551649652677157,0.003968253968253968,0.5142857142857143,0.0,0.004629920294591339,0.2571428571428572
001112333334|03430-1-1-1-1-1-1-1,572,0.36325612874779534,6136.266751670742,0.0357230951374802,0.0,0.48,0.0,0.006481888412427875,0.32
001222344444|31303-1-1-1-1-1-1-1,892,0.3617381393298059,5505.711496736571,0.0691945145032186,0.0,0.32,0.0,0.0,0.32
000111111112|130-1-1-1-1-1-1-1-1-1,392,0.3543093694885361,6162.624075331061,0.18564316990229898,0.0,0.39999999999999997,0.0,0.1337474000225962,0.4666666666666666
011223455566|0134021-1-1-1-1-1,772,0.21145509810405644,5679.8544157113765,0.01828049000306534,0.015873015873015872,0.17142857142857143,0.0,0.0,0.2857142857142857
001122345556|4134031-1-1-1-1-1,526,0.303462533068783,6078.978351901325,0.0061258605103112285,0.007936507936507936,0.34285714285714286,0.05471537523688393,0.0,0.2285714285714286
011223344445|413031-1-1-1-1-1-1,716,0.3571951719576719,5813.175723205966,0.021327238336909565,0.004629629629629629,0.16666666666666666,0.0,0.0,0.3
001222334445|313030-1-1-1-1-1-1,888,0.35370917107583766,5363.8420286666005,0.05766209541934884,0.0,0.3333333333333333,0.0,0.0,0.26666666666666666
001112233455|302031-1-1-1-1-1-1,430,0.28812013544422393,6630.263552731657,0.023841743531484178,0.004629629629629629,0.5,0.0,0.026927025548663133,0.3
000001123345|323310-1-1-1-1-1-1,786,0.3571105268959435,6396.688194785711,0.046991016623865754,0.0,0.8333333333333334,0.0,0.03211454698838024,0.26666666666666666
011122334456|4032211-1-1-1-1-1,0,0.18923645833333336,6303.662748969874,0.017483496503751157,0.019841269841269844,0.34285714285714286,0.0,0.0,0.2857142857142857
001222334456|3124000-1-1-1-1-1,0,0.25491666942239855,5607.808519114337,0.045379132817380805,0.011904761904761904,0.34285714285714286,0.0,0.008987804199958139,0.2571428571428572
001122345666|1333010-1-1-1-1-1,0,0.30239561700837736,6489.007406342811,0.01180046539522612,0.003968253968253968,0.34285714285714286,0.0,0.0,0.2285714285714286
001123344456|1102420-1-1-1-1-1,0,0.1877576168430335,6029.081889985879,0.0061258605103112285,0.019841269841269844,0.17142857142857143,0.0,0.0,0.2571428571428572
000000000111|31-1-1-1-1-1-1-1-1-1-1,0,0.35711052689594347,6270.15704412286,0.25502296938518326,0.0,0.9,0.0,0.24402373163412108,0.2
001223445556|3103031-1-1-1-1-1,700,0.3466928020282186,5665.56069316867,0.012886462804126784,0.0,0.17142857142857143,0.0,0.0,0.2285714285714286
001223344455|124231-1-1-1-1-1-1,748,0.3308497795414461,5777.811920955508,0.021327238336909565,0.004629629629629629,0.16666666666666666,0.0,0.0,0.3
001234455556|3434030-1-1-1-1-1,2808,0.3824211419753086,5468.187284830724,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
001234445556|0134031-1-1-1-1-1,1946,0.37085864197530855,5544.645147061289,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
001122234566|4033012-1-1-1-1-1,0,0.2773359126984126,6474.090685638381,0.0061258605103112285,0.015873015873015872,0.34285714285714286,0.017112080464379804,0.0,0.2571428571428572
001112333456|2121202-1-1-1-1-1,0,0.15890913111772487,6660.295028500404,0.02043578016984358,0.015873015873015872,0.5142857142857143,0.0,0.02308030761313983,0.2571428571428572
001223344445|313031-1-1-1-1-1-1,720,0.3779469356261022,5807.68307808095,0.021327238336909565,0.0,0.16666666666666666,0.0,0.0,0.26666666666666666
001223455567|31340300-1-1-1-1,644,0.3677412560626102,5642.52197579619,0.015995428752682173,0.0,0.175,0.0,0.0,0.22500000000000003
011222222344|01341-1-1-1-1-1-1-1,490,0.2801732694003527,5527.8957507683535,0.088585312420671,0.005555555555555555,0.48,0.034790774405358355,0.051198758611750536,0.4
000001111111|01-1-1-1-1-1-1-1-1-1-1,0,0.26287932649911816,6868.991385955463,0.18107132960787964,0.013888888888888888,0.5,0.0,0.31701089346381356,0.7
000000111111|20-1-1-1-1-1-1-1-1-1-1,0,0.2372383845899471,6787.731803893645,0.20609645214142097,0.05555555555555555,0.7,0.0,0.27927364657415044,0.7
001223455567|31340321-1-1-1-1,958,0.3605280988205467,5639.085007122841,0.015995428752682173,0.003472222222222222,0.175,0.0,0.0,0.225
012334455566|3013031-1-1-1-1-1,968,0.36702234347442675,5861.330252467643,0.01828049000306534,0.0,0.17142857142857143,0.0,0.0,0.2857142857142857
