Architecture,NFE,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
001123455566|2221341-1-1-1-1-1,0,0.11738017526455026,5746.039752572773,0.0061258605103112285,0.02777777777777778,0.17142857142857143,0.0,0.0,0.2571428571428572
001234556666|3132003-1-1-1-1-1,558,0.36286757054673713,5368.634520204265,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
001234455556|3032034-1-1-1-1-1,1428,0.37899025573192235,5498.964189040057,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
000000000000|3-1-1-1-1-1-1-1-1-1-1-1,0,0.35284925044091703,5950.469373404551,0.6103790736561728,0.0,0.0,0.0,0.6010492910256411,0.0
001234444455|313231-1-1-1-1-1-1,690,0.34028347663139324,5200.491441505027,0.012957152846860573,0.0,0.0,0.0,0.0,0.3
012334455556|0303032-1-1-1-1-1,736,0.36580187389770713,5847.087031258388,0.01828049000306534,0.0,0.17142857142857143,0.0,0.0,0.2571428571428572
001234455556|3434034-1-1-1-1-1,1526,0.3877683641975308,5468.465390033628,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
001234455556|3134034-1-1-1-1-1,1368,0.3877683641975308,5502.849568443964,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
012334445667|32412004-1-1-1-1,0,0.24500705742945325,6377.448725631936,0.011275654953610936,0.010416666666666666,0.175,0.0,0.0,0.22500000000000003
001234444456|3132310-1-1-1-1-1,896,0.34181125440917104,5290.300955834104,0.011106131011594775,0.0,0.0,0.0,0.0,0.2571428571428572
000111123456|3030420-1-1-1-1-1,310,0.25582028218694886,6890.178800112599,0.045783605888085215,0.011904761904761904,0.34285714285714286,0.02485055314668454,0.03425989400473716,0.2285714285714286
001234455556|1034034-1-1-1-1-1,1822,0.38698132716049377,5510.03602618671,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
011111122223|3034-1-1-1-1-1-1-1-1,762,0.3651942350088183,6537.275480341066,0.09700760756091159,0.0,0.9,0.0,0.11806866836395782,0.35000000000000003
001234566667|32320234-1-1-1-1,802,0.3675914462081128,5270.436843635791,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
001122223456|3443113-1-1-1-1-1,0,0.31345394620811284,6392.14547457771,0.01180046539522612,0.007936507936507936,0.34285714285714286,0.0,0.0,0.2571428571428572
001233344456|3130310-1-1-1-1-1,434,0.3699527888007054,5986.621736942272,0.0027084083963056743,0.0,0.17142857142857143,0.0,0.011155340504415714,0.2571428571428572
001123455556|3030234-1-1-1-1-1,1054,0.37592560626102284,5712.170737878511,0.0061258605103112285,0.0,0.17142857142857143,0.0,0.0,0.2285714285714286
001222344445|313232-1-1-1-1-1-1,370,0.3508173059964726,5399.862492970782,0.05766209541934884,0.0,0.3333333333333333,0.0,0.0,0.2666666666666667
001234444455|403231-1-1-1-1-1-1,998,0.30717721560846556,5255.44245939235,0.012957152846860573,0.009259259259259259,0.0,0.0,0.0,0.3
001111111112|230-1-1-1-1-1-1-1-1-1,376,0.3227308862433862,5740.448930110649,0.19013002107805085,0.018518518518518517,0.9333333333333332,0.0,0.1726265733773877,0.39999999999999997
001234566678|323102340-1-1-1,1052,0.34882836337081125,5324.111579499604,0.0021065398637933022,0.0030864197530864196,0.0,0.0,0.0,0.20000000000000004
012345566667|30103034-1-1-1-1,1094,0.3769485339506172,5647.601196130347,0.0,0.0,0.0,0.0,0.0,0.225
012345666667|03132033-1-1-1-1,548,0.35014545855379187,5591.669387180048,0.002369857346767465,0.0,0.0,0.0,0.0,0.225
001223344455|323031-1-1-1-1-1-1,1090,0.37641608245149905,5787.994659642837,0.021327238336909565,0.0,0.16666666666666666,0.0,0.0,0.3
000011112223|1330-1-1-1-1-1-1-1-1,0,0.34714915123456785,6448.143721314165,0.04385315097331288,0.0,0.3,0.0,0.0,0.35
000011112223|3401-1-1-1-1-1-1-1-1,0,0.2882723241843033,6403.986452568514,0.05240863218008854,0.013888888888888888,0.3,0.0,0.0,0.35
