Architecture,NFE,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
001112344445|202030-1-1-1-1-1-1,532,0.32964639550264546,6188.376554313203,0.023841743531484178,0.009259259259259259,0.5,0.0,0.026927025548663133,0.26666666666666666
001234455555|310303-1-1-1-1-1-1,390,0.3799714395943562,5689.39146855299,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
001111111112|134-1-1-1-1-1-1-1-1-1,482,0.3543093694885361,5747.562856968298,0.19013002107805085,0.0,0.9333333333333332,0.0,0.1726265733773877,0.39999999999999997
001111122233|4034-1-1-1-1-1-1-1-1,0,0.3290182333002645,6283.071252390133,0.08760109394406956,0.020833333333333332,0.75,0.0,0.10949767916470998,0.4
001234566667|34140434-1-1-1-1,1302,0.3694044422398588,5321.779372913267,0.0,0.0,0.0,0.0,0.0,0.2
001234455677|31020413-1-1-1-1,412,0.30400861018794084,5726.338740749072,0.0,0.010416666666666666,0.0,0.0,0.0,0.22500000000000003
000123444456|1432034-1-1-1-1-1,516,0.2967490974977953,6369.417243293408,0.0027084083963056743,0.007936507936507936,0.0,0.0,0.0,0.22857142857142856
001234566667|31032011-1-1-1-1,616,0.3024363370811287,5537.703684218376,0.0,0.003472222222222222,0.0,0.0,0.0,0.2
001111233345|240111-1-1-1-1-1-1,0,0.2458280919312169,5851.773325766395,0.06248069653780852,0.018518518518518517,0.8333333333333334,0.0,0.042784998325307466,0.3
012345566677|03103031-1-1-1-1,570,0.36461410934744265,5611.378120204267,0.0,0.0,0.0,0.0,0.0,0.25
000123455556|4032030-1-1-1-1-1,612,0.3394364087301587,6051.6453391394825,0.0,0.007936507936507936,0.0,0.0,0.0,0.19999999999999998
001234566667|01302034-1-1-1-1,752,0.3619647927689594,5340.639363594079,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
011234566667|30104430-1-1-1-1,876,0.3355398037918871,5402.065321533475,0.0,0.0,0.0,0.0,0.0,0.22500000000000003
001223444445|310031-1-1-1-1-1-1,596,0.36302382054673715,5859.097031243442,0.015034206604814582,0.0,0.16666666666666666,0.0,0.0,0.26666666666666666
001234455556|3403030-1-1-1-1-1,1374,0.3809950507054673,5524.9527841261215,0.0,0.0,0.0,0.0,0.0,0.2285714285714286
001234566666|3103203-1-1-1-1-1,586,0.3695547729276895,5498.0552725129,0.0,0.0,0.0,0.0,0.0,0.2285714285714286
001234555555|310303-1-1-1-1-1-1,530,0.3695547729276895,5630.9116002890305,0.0,0.0,0.0,0.0,7.771834077166861E-4,0.26666666666666666
012345566667|30103034-1-1-1-1,788,0.3769485339506172,5647.601196130347,0.0,0.0,0.0,0.0,0.0,0.225
011234566788|240324103-1-1-1,334,0.29088345320767195,5525.5419306654285,0.0,0.009259259259259259,0.0,0.0,0.0,0.2222222222222222
000011122222|111-1-1-1-1-1-1-1-1-1,0,0.24742959104938272,6867.517592555993,0.058470867964417174,0.009259259259259259,0.26666666666666666,0.0,0.026029127843636663,0.46666666666666673
001123444445|433011-1-1-1-1-1-1,0,0.2717383101851852,6027.194880779567,0.013767209627763807,0.013888888888888888,0.16666666666666666,0.0,0.0,0.26666666666666666
001234445556|0103030-1-1-1-1-1,734,0.3729246141975308,5606.410646356687,0.0,0.0,0.0,0.0,0.0,0.2285714285714286
001234566677|30340134-1-1-1-1,1694,0.3659298845348324,5201.525325540159,0.002369857346767465,0.003472222222222222,0.0,0.0,0.0,0.225
000011122234|44423-1-1-1-1-1-1-1,0,0.13906160714285715,6296.596372531515,0.04192690574407083,0.04444444444444444,0.32,0.0,0.0,0.32
011234566678|240320032-1-1-1,0,0.2890793444113756,5409.181349620829,0.0,0.009259259259259259,0.0,0.0,0.0,0.2222222222222222
001234566667|31032030-1-1-1-1,604,0.3705783840388006,5338.000766496369,0.0,0.0,0.0,0.0,0.0,0.2
000112334567|14042143-1-1-1-1,0,0.26080212742504405,6562.854979619683,0.015995428752682173,0.017361111111111112,0.175,0.0,0.0,0.2
000011122333|4120-1-1-1-1-1-1-1-1,0,0.20104271660052908,6896.390004301498,0.05240863218008854,0.041666666666666664,0.3,0.0,0.019521845882727498,0.35
000000112233|4101-1-1-1-1-1-1-1-1,400,0.24187587838955024,5880.632261549157,0.10914700054187218,0.027777777777777776,1.05,0.0,0.08875652971156509,0.39999999999999997
000011234445|000224-1-1-1-1-1-1,0,0.2109685956790123,6529.601067349455,0.029235433982208587,0.02314814814814815,0.3333333333333333,0.0,0.0,0.2333333333333333
000000000000|0-1-1-1-1-1-1-1-1-1-1-1,0,0.2911397183641975,6921.168498131652,0.5935089312512716,0.027777777777777776,0.0,0.0,0.653051401358534,0.0
001234455556|0134034-1-1-1-1-1,1000,0.3877683641975308,5530.03602618671,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2285714285714286
001233455555|230423-1-1-1-1-1-1,0,0.3299604166666666,5774.858301086593,0.0,0.009259259259259259,0.16666666666666666,0.0,0.0,0.26666666666666666
001234445555|310301-1-1-1-1-1-1,434,0.31285300374779534,5867.908627207681,0.0,0.004629629629629629,0.0,0.0,0.0,0.26666666666666666
001122233334|32030-1-1-1-1-1-1-1,626,0.3505138999118165,6375.804805342916,0.00857620471443572,0.005555555555555555,0.32,0.0,0.015617476706181998,0.32
001234566667|34340134-1-1-1-1,2386,0.3773516975308641,5269.105848317777,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
001234456667|31030431-1-1-1-1,576,0.3586339395943562,5585.488811574545,0.0,0.003472222222222222,0.0,0.05274314038424746,0.0,0.20000000000000004
000000112222|314-1-1-1-1-1-1-1-1-1,0,0.21917213403880068,5974.3745314959215,0.14552933405582957,0.037037037037037035,0.9333333333333332,0.0,0.1184738261126629,0.4666666666666666
001234455566|3103041-1-1-1-1-1,464,0.23082155533509696,5529.885293067203,0.0,0.015873015873015872,0.0,0.0,0.0,0.2571428571428572
001122223455|244300-1-1-1-1-1-1,0,0.2760365162037037,6332.356001791175,0.013767209627763807,0.018518518518518517,0.3333333333333333,0.0,0.0,0.3
001234455567|31030341-1-1-1-1,370,0.3660514123126102,5562.464890751808,0.0,0.003472222222222222,0.0,0.0,0.0,0.225
001111233345|241103-1-1-1-1-1-1,0,0.24468512318121685,5872.103920311853,0.06248069653780852,0.018518518518518517,0.8333333333333334,0.0,0.042784998325307466,0.3
011222334456|2141310-1-1-1-1-1,352,0.3030642857142857,5427.564127261285,0.04942465321658472,0.007936507936507936,0.34285714285714286,0.0,0.0,0.2857142857142857
001234455556|3103030-1-1-1-1-1,420,0.3809950507054673,5524.336962536458,0.0,0.0,0.0,0.0,0.0,0.2285714285714286
000012334455|223124-1-1-1-1-1-1,0,0.1382828373015873,5913.212234933537,0.029235433982208587,0.032407407407407406,0.16666666666666666,0.0,0.0,0.26666666666666666
001234566677|03040434-1-1-1-1,1470,0.3644740313602292,5257.140500644392,0.0,0.003472222222222222,0.0,0.0,0.0,0.225
000123444445|103031-1-1-1-1-1-1,410,0.37101489197530857,6257.520432425045,0.0,0.0,0.0,0.0,0.0,0.2333333333333333
000000111111|11-1-1-1-1-1-1-1-1-1-1,0,0.24742959104938272,6808.170530417512,0.20609645214142097,0.013888888888888888,0.7,0.0,0.28433365000807753,0.7
012345566677|30103031-1-1-1-1,406,0.36657839506172835,5612.984136923151,0.0,0.0,0.0,0.0,0.0,0.25
000123344445|310034-1-1-1-1-1-1,700,0.3716349316578483,6260.446535835414,0.0,0.0,0.0,0.0,0.0,0.23333333333333336
011122345566|2443422-1-1-1-1-1,0,0.1406356812169312,6127.6131308984595,0.022686738174752974,0.031746031746031744,0.34285714285714286,0.0,0.0,0.2857142857142857
012223445667|24113023-1-1-1-1,346,0.1697229497354497,6565.275014949771,0.017881307648613134,0.017361111111111112,0.525,0.0,0.02019526916149735,0.225
001234555556|3103031-1-1-1-1-1,376,0.3690506062610228,5505.609559661792,0.0,0.0,0.0,0.0,0.0,0.2285714285714286
001112334456|4301032-1-1-1-1-1,336,0.27888979414682535,5946.775387561116,0.02551649652677157,0.011904761904761904,0.5142857142857143,0.0,0.004629920294591339,0.2571428571428572
000011111111|00-1-1-1-1-1-1-1-1-1-1,0,0.28882490354938267,6845.743341036301,0.18685679671629274,0.013888888888888888,0.4,0.0,0.24452048469814858,0.7
001234456788|310304020-1-1-1,482,0.23784249614197528,5850.21666388309,0.0,0.009259259259259259,0.0,0.06092849128238985,0.0,0.20000000000000004
001111122222|432-1-1-1-1-1-1-1-1-1,0,0.1598952380952381,6211.727786957434,0.12578793786045528,0.06481481481481481,0.6666666666666666,0.0,0.11505153713504106,0.4666666666666666
001234455566|3103431-1-1-1-1-1,582,0.3585763007054673,5482.879569800895,0.0,0.0,0.0,0.0,0.0,0.2571428571428572
001234556667|31030314-1-1-1-1,446,0.3230051201499118,5418.289313208119,0.0,0.003472222222222222,0.0,0.0,0.0,0.2
001234455566|3134031-1-1-1-1-1,932,0.3783803681657848,5488.232509236768,0.0027084083963056743,0.0,0.0,0.0,0.0,0.2571428571428572
001122345678|010103013-1-1-1,0,0.3238193562610229,6419.321593023151,0.004764558174686511,0.0,0.35555555555555557,0.0,0.0,0.20000000000000004
000112345677|03422333-1-1-1-1,0,0.3382445546737213,6555.859028666787,0.015995428752682173,0.003472222222222222,0.175,0.0,0.0,0.19999999999999998
000011122223|3002-1-1-1-1-1-1-1-1,0,0.29546620645943555,6588.054760011619,0.05240863218008854,0.006944444444444444,0.3,0.0,0.019521845882727498,0.35
001234566677|31340431-1-1-1-1,1202,0.3679637014991181,5259.932831121546,0.002369857346767465,0.0,0.0,0.0,0.0,0.225
001123344567|43240130-1-1-1-1,0,0.2653299396494708,6101.254064095582,0.010325407220822855,0.010416666666666666,0.175,0.014973070406332327,0.0,0.225
001223445677|14022411-1-1-1-1,0,0.2660486055996472,5875.460019574463,0.011275654953610936,0.010416666666666666,0.175,0.0,0.0,0.22499999999999998
000123344445|003034-1-1-1-1-1-1,822,0.3875195216049382,6341.5259405026145,0.0,0.0,0.0,0.0,0.0,0.23333333333333336
001234566667|03140430-1-1-1-1,776,0.3648442570546736,5338.827096629442,0.0,0.0,0.0,0.0,0.0,0.2
001234566667|34040434-1-1-1-1,882,0.3780849977954144,5301.779372913267,0.0,0.0,0.0,0.0,0.0,0.2
000000011123|3032-1-1-1-1-1-1-1-1,324,0.30749727871472654,6128.57787354834,0.10965076663435475,0.006944444444444444,1.05,0.0,0.10568074912539445,0.25
000123344445|303034-1-1-1-1-1-1,840,0.3863422729276895,6268.65884068849,0.0,0.0,0.0,0.0,0.0,0.23333333333333336
001234566667|04040434-1-1-1-1,1132,0.3780849977954144,5323.965830656013,0.0,0.0,0.0,0.0,0.0,0.2
000011112223|4222-1-1-1-1-1-1-1-1,0,0.12224282407407407,6524.2080694422675,0.05240863218008854,0.05555555555555555,0.3,0.0,0.023485277498683028,0.35
001111222234|44224-1-1-1-1-1-1-1,0,0.1406356812169312,6025.085547168065,0.07497683584537022,0.04444444444444444,0.8,0.0,0.05134199799036896,0.36
001234566667|01032030-1-1-1-1,924,0.37254266975308636,5360.187224239114,0.0,0.0,0.0,0.0,0.0,0.2
001111222334|14230-1-1-1-1-1-1-1,0,0.27265940383873455,6196.190007331211,0.07497683584537022,0.02222222222222222,0.8,0.0,0.05134199799036896,0.32
011234556677|24043431-1-1-1-1,574,0.29452923280423277,5289.88100771641,0.0,0.010416666666666666,0.0,0.0,0.0,0.25
012334566788|241412104-1-1-1,594,0.22868865740740738,5833.509819546414,0.014218158891273043,0.0154320987654321,0.17777777777777778,0.013309395916739845,0.0,0.2222222222222222
001234566667|34040234-1-1-1-1,2210,0.3788720348324514,5326.901170058044,0.0,0.0,0.0,0.0,0.0,0.2
000012223333|2034-1-1-1-1-1-1-1-1,0,0.15800836640211638,6266.789841727069,0.04385315097331288,0.048611111111111105,0.15,0.0,0.0,0.35
000001111222|243-1-1-1-1-1-1-1-1-1,0,0.22184480948247348,6660.200160376118,0.08361839453064919,0.05555555555555555,0.6666666666666666,0.0,0.09487008684351417,0.4666666666666666
000000111111|02-1-1-1-1-1-1-1-1-1-1,0,0.20184313271604934,6812.401891022798,0.20609645214142097,0.06944444444444445,0.7,0.0,0.2766550794772035,0.7
011234555556|2404031-1-1-1-1-1,578,0.33987291666666664,5517.91835563105,0.0,0.007936507936507936,0.0,0.0,0.0,0.2571428571428572
001223345567|42322421-1-1-1-1,0,0.1598952380952381,5902.08016002731,0.015995428752682173,0.024305555555555552,0.175,0.0,0.0,0.225
001223344445|313030-1-1-1-1-1-1,868,0.37947471340388,5807.68307808095,0.021327238336909565,0.0,0.16666666666666666,0.0,0.0,0.26666666666666666
001234566677|34040431-1-1-1-1,884,0.3667327160493827,5317.1623137060715,0.0,0.0,0.0,0.0,0.0,0.225
000123445556|0443202-1-1-1-1-1,0,0.26236210593033504,6156.47830862384,0.0027084083963056743,0.011904761904761904,0.0,0.0,0.0,0.19999999999999998
000001112222|213-1-1-1-1-1-1-1-1-1,0,0.2750266865079365,6727.848643950098,0.08361839453064919,0.027777777777777776,0.6666666666666666,0.0,0.09487008684351417,0.4666666666666666
011234455556|2103034-1-1-1-1-1,436,0.3655905092592592,5597.813593851682,0.0,0.003968253968253968,0.0,0.0,0.0,0.2571428571428572
001234556677|30340434-1-1-1-1,3160,0.34509655120149907,5124.5483076511455,0.002369857346767465,0.006944444444444444,0.0,0.0,0.0,0.225
000000112234|41310-1-1-1-1-1-1-1,312,0.2944432539682539,5923.599680025899,0.08731760043349775,0.016666666666666666,1.1199999999999999,0.0,0.07100522376925207,0.31999999999999995
011222334456|2101314-1-1-1-1-1,496,0.32991944444444443,5625.785947477265,0.045379132817380805,0.003968253968253968,0.34285714285714286,0.0,0.011425439617412833,0.2857142857142857
000000111234|03412-1-1-1-1-1-1-1,370,0.28857246472663134,6735.853912229532,0.08243858085656838,0.005555555555555555,1.1199999999999999,0.034790774405358355,0.08771745964544343,0.31999999999999995
001223344445|413034-1-1-1-1-1-1,736,0.35367996031746024,5812.912201171178,0.021327238336909565,0.009259259259259259,0.16666666666666666,0.0,0.0,0.26666666666666666
000012233345|011420-1-1-1-1-1-1,0,0.18945900573192237,6229.602560868268,0.029235433982208587,0.02314814814814815,0.16666666666666666,0.0,0.0,0.26666666666666666
011234566677|24032031-1-1-1-1,434,0.334413492063492,5366.122446761869,0.0,0.006944444444444444,0.0,0.0,0.0,0.25
001234566678|310320114-1-1-1,470,0.3024363370811287,5466.226574886336,0.0,0.0030864197530864196,0.0,0.0,0.0,0.20000000000000004
000123344445|103031-1-1-1-1-1-1,580,0.3814315586419752,6316.2478352997105,0.0,0.0,0.0,0.0,0.0,0.23333333333333336
001234566677|01030434-1-1-1-1,1340,0.3644740313602292,5296.537146178931,0.0,0.003472222222222222,0.0,0.0,0.0,0.22499999999999998
001234455556|3201034-1-1-1-1-1,862,0.3812976300705467,5601.053298452464,0.0,0.0,0.0,0.0,0.0,0.2285714285714286
001111122333|2143-1-1-1-1-1-1-1-1,0,0.22808323540839942,6705.214962935706,0.08760109394406956,0.034722222222222224,0.75,0.0,0.10949767916470998,0.35
001122233345|222210-1-1-1-1-1-1,0,0.12775054563492064,6431.483885753159,0.0071468372620297664,0.032407407407407406,0.3333333333333333,0.0,0.009951353247539943,0.30000000000000004
011234455556|3103031-1-1-1-1-1,748,0.3700735339506172,5549.849425395468,0.0,0.0,0.0,0.0,0.0,0.2571428571428572
001234455566|3203034-1-1-1-1-1,974,0.3729264123126102,5492.300902117587,0.0,0.003968253968253968,0.0,0.0,0.0,0.2571428571428572
000112234455|202433-1-1-1-1-1-1,0,0.2933236441798941,6652.904130048602,0.015034206604814582,0.013888888888888888,0.16666666666666666,0.07032418717899662,0.0,0.26666666666666666
000001111111|03-1-1-1-1-1-1-1-1-1-1,316,0.3438388337742504,6473.738277164936,0.1995129486198256,0.0,0.5,0.0,0.26913000125268427,0.7
011122222233|2032-1-1-1-1-1-1-1-1,366,0.3181700190145502,6134.615863388981,0.07048932630762642,0.013888888888888888,0.44999999999999996,0.0,0.04544245902672652,0.49999999999999994
001234566667|03140234-1-1-1-1,1182,0.3701914792768959,5364.226998977123,0.0,0.0,0.0,0.0,0.0,0.2
001222334556|2334043-1-1-1-1-1,0,0.1695237103174603,5592.1735439757285,0.04942465321658472,0.023809523809523808,0.34285714285714286,0.0,0.0,0.2285714285714286
001234555555|010323-1-1-1-1-1-1,710,0.3611023919753086,5676.121403707538,0.0,0.0,0.0,0.0,7.771834077166861E-4,0.26666666666666666
001223455555|234331-1-1-1-1-1-1,0,0.23512855489417983,5907.210927397717,0.021327238336909565,0.018518518518518517,0.16666666666666666,0.0,0.0,0.26666666666666666
001234455567|31030340-1-1-1-1,882,0.367579190090388,5557.464890751808,0.0,0.003472222222222222,0.0,0.0,0.0,0.22500000000000003
001111123334|43040-1-1-1-1-1-1-1,0,0.17481256613756613,5981.316468427554,0.07547276271627316,0.03333333333333333,0.8,0.0,0.06903092228102463,0.27999999999999997
012333345567|14031402-1-1-1-1,0,0.18951224922839505,5763.288968710135,0.04358579740864228,0.013888888888888888,0.35,0.0,0.013695548542812528,0.25
000111222334|40331-1-1-1-1-1-1-1,0,0.3289056547619047,6638.069007927112,0.06353078594433312,0.01111111111111111,0.32,0.0,0.015995615464377964,0.27999999999999997
001112222344|01023-1-1-1-1-1-1-1,0,0.244595559138007,6399.075242173732,0.028610092237781014,0.01111111111111111,0.48,0.025282259693505782,0.03231243065839576,0.36
001234556677|01040431-1-1-1-1,786,0.3466864197530864,5275.69606836951,0.0,0.003472222222222222,0.0,0.0,0.0,0.225
001234566678|310404341-1-1-1,1094,0.35759903136022925,5349.013374336049,0.0,0.0030864197530864196,0.0,0.0,0.0,0.20000000000000004
001234566667|30340034-1-1-1-1,4470,0.38698132716049377,5248.490026728113,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
000000011234|03430-1-1-1-1-1-1-1,308,0.30518929673721334,6806.76452176807,0.08285904372904132,0.005555555555555555,1.1199999999999999,0.034790774405358355,0.10048744945895934,0.2
011112345566|3010303-1-1-1-1-1,452,0.31266289820326276,6365.99263086499,0.029620345134282768,0.003968253968253968,0.6857142857142857,0.0,0.03366252245372054,0.2857142857142857
011222233344|33331-1-1-1-1-1-1-1,0,0.3371413910934744,5519.141405303848,0.06973727585382765,0.0,0.32,0.0,0.021912877668500044,0.4
001223344456|3130341-1-1-1-1-1,648,0.36750726548721335,5805.811006296299,0.01828049000306534,0.003968253968253968,0.17142857142857143,0.0,0.0,0.2571428571428572
001234566667|34032030-1-1-1-1,956,0.3705783840388006,5338.616588086033,0.0,0.0,0.0,0.0,0.0,0.2
001223334456|4213121-1-1-1-1-1,0,0.25667619047619045,5969.536620861672,0.012886462804126784,0.015873015873015872,0.17142857142857143,0.0,0.0,0.2571428571428572
000122234566|3242000-1-1-1-1-1,0,0.26388988370811284,6765.72308157643,0.0,0.011904761904761904,0.17142857142857143,0.0,0.0,0.22857142857142856
001111233345|002413-1-1-1-1-1-1,0,0.20646143628747796,6145.507569584835,0.05796956267967592,0.018518518518518517,0.8333333333333334,0.0,0.05919266842921595,0.30000000000000004
001234566667|34341434-1-1-1-1,1346,0.35573132716049377,5240.165711918406,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
001233455556|2304230-1-1-1-1-1,350,0.33442152777777767,5674.803795070062,0.0,0.007936507936507936,0.17142857142857143,0.0,0.0,0.2285714285714286
001234556667|32030434-1-1-1-1,996,0.3550922729276895,5282.094889798675,0.0,0.003472222222222222,0.0,0.0,0.0,0.2
000001112222|331-1-1-1-1-1-1-1-1-1,0,0.3122453648589065,6532.192875899025,0.09398203324773151,0.009259259259259259,0.6666666666666666,0.0,0.06422909397676048,0.4666666666666666
012234445566|2003332-1-1-1-1-1,0,0.3181700190145502,5973.1664913422455,0.0061258605103112285,0.007936507936507936,0.17142857142857143,0.0,0.0,0.2857142857142857
001123344445|303030-1-1-1-1-1-1,828,0.38020801366843027,5935.070513646054,0.0071468372620297664,0.0,0.16666666666666666,0.0,0.0,0.2666666666666667
000122345677|03144144-1-1-1-1,0,0.19744147927689593,6621.871709738241,0.002369857346767465,0.013888888888888888,0.175,0.0,0.0,0.19999999999999998
011222333444|04240-1-1-1-1-1-1-1,0,0.22188982859347442,6132.911346786665,0.06353078594433312,0.02777777777777778,0.32,0.0,0.012582925879941396,0.36
001123344445|313031-1-1-1-1-1-1,456,0.370786717372134,5930.070513646054,0.0071468372620297664,0.0,0.16666666666666666,0.0,0.0,0.2666666666666667
001234566677|31030434-1-1-1-1,1102,0.3625097456459435,5269.350688436185,0.0,0.003472222222222222,0.0,0.0,0.0,0.22499999999999998
001223334456|3101111-1-1-1-1-1,0,0.26554645612874783,6040.85847027471,0.012886462804126784,0.003968253968253968,0.17142857142857143,0.0,0.0,0.2571428571428572
001122345556|3103034-1-1-1-1-1,546,0.35118354276895936,6161.027147929681,0.0061258605103112285,0.0,0.34285714285714286,0.0,0.0,0.2285714285714286
001123445556|3103030-1-1-1-1-1,692,0.33954002425044083,5704.59446784354,0.0061258605103112285,0.0,0.17142857142857143,0.0,0.0,0.2285714285714286
012222334455|423032-1-1-1-1-1-1,698,0.3105997478505291,5805.012393580124,0.06248069653780852,0.013888888888888888,0.8333333333333334,0.0,0.04286268341739662,0.3333333333333333
001112334567|24223122-1-1-1-1,0,0.26900665922619044,6172.841104883874,0.022326934460925124,0.017361111111111112,0.525,0.014973070406332327,0.003974339042318,0.22500000000000003
001234455566|3102031-1-1-1-1-1,500,0.36795130070546733,5560.960790827723,0.0,0.0,0.0,0.0,0.0,0.2571428571428572
001223333334|23431-1-1-1-1-1-1-1,518,0.2979185515873015,5595.437248162943,0.045450857122513046,0.016666666666666666,0.16,0.0,0.016549465982822593,0.32
000111122233|2102-1-1-1-1-1-1-1-1,0,0.22953687169312167,6634.738943923727,0.08012131030414912,0.027777777777777776,0.3,0.0,0.05995481450829003,0.4
001234455566|3104034-1-1-1-1-1,818,0.3748906980268959,5497.4985282508715,0.0,0.003968253968253968,0.0,0.0,0.0,0.2571428571428572
001234566667|34340334-1-1-1-1,3124,0.3773516975308641,5240.266463425074,0.002369857346767465,0.0,0.0,0.0,0.0,0.2
000000111111|44-1-1-1-1-1-1-1-1-1-1,0,0.13956577380952379,6114.250803129233,0.21829400108374436,0.1111111111111111,0.7,0.0,0.17954659356587574,0.7
001234566788|310320341-1-1-1,526,0.2995397266313933,5532.867028596046,0.0,0.0030864197530864196,0.0,0.019328208002976865,0.0,0.19999999999999998
012222334456|4230320-1-1-1-1-1,834,0.31212752562830687,5892.857144965954,0.05355488274669302,0.011904761904761904,0.8571428571428571,0.0,0.036739442929197105,0.2857142857142857
001234556667|31040434-1-1-1-1,1038,0.3580387014991181,5292.29251593196,0.0,0.003472222222222222,0.0,0.0,0.0,0.2
001222222222|314-1-1-1-1-1-1-1-1-1,436,0.1889683311287478,5488.9298604442365,0.18969758457907812,0.05555555555555555,0.5333333333333333,0.0,0.15753635792958842,0.5333333333333333
011122222223|2030-1-1-1-1-1-1-1-1,520,0.3331136574074074,6197.186916481791,0.07860072253094721,0.006944444444444444,0.44999999999999996,0.0,0.08054039277591087,0.44999999999999996
001234555566|3143034-1-1-1-1-1,556,0.3390375234237213,5368.467845532794,0.0027084083963056743,0.007936507936507936,0.0,0.0,0.0,0.2571428571428572
001122333456|1411434-1-1-1-1-1,0,0.21412341132054674,6489.995931483463,0.01180046539522612,0.011904761904761904,0.34285714285714286,0.0,0.0,0.2571428571428572
