Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
111110000011101001110101011010000101110000000011000011101101,0.09842841010388359,15771.453182784642,0.6413153571219314,0.0,0.84,0.015910227913671415,0.2815600441143694,0.82
000110011111111111000110011110100111001110001101111000000001,0.07282578272295313,18749.087991558736,0.7362405000672012,0.011111111111111112,0.9,0.0,0.36176988532700066,0.82
001011101000100000101010100100010101110011010110001000000100,0.1103357485399552,11787.10137132047,0.4608155867127037,0.011111111111111112,0.88,0.0,0.1286626319356973,0.9
010011010010100000111010101010110110000000101010010100011010,0.11293067078533889,14962.84187610481,0.4941867027197673,0.011111111111111112,1.0,0.032630486306529205,0.2132594350193492,0.96
000101111000010000000011000011111000000000000111011110001110,0.11063715860129686,11747.414495639108,0.45867695560870736,0.0,0.9,0.056404184055746154,0.15183307380621391,0.62
001101100110110110000101010110100111111001101111100000011110,0.09849272215845822,17283.351555390364,0.598944017937306,0.016666666666666666,1.22,0.030309010011796783,0.31984303014243304,0.94
101101010011101100101101100011000000110110010101111001000000,0.12404211527347886,15186.932067683261,0.5424851609997029,0.005555555555555556,1.04,0.0013042898811677361,0.22686391843309367,0.68
000011111101110000001001011001100011101010100110011110000010,0.12963501608464717,14250.069016381189,0.42881306499753447,0.011111111111111112,0.76,0.017944796506336402,0.2163831995380776,1.02
101110110110001111100000111101101010101010000000110111101110,0.06075760377097768,17004.506095496006,0.7591009578830521,0.005555555555555556,0.84,0.0013017143873934045,0.31268955067183857,1.26
001011111110100000011010001011000001001011010011101111001100,0.08501598714375427,14541.909044370113,0.6183518447366506,0.011111111111111112,0.8,0.005246611294067061,0.23337599589983063,0.72
010110000001000001110110011011101010000101001100011101000101,0.09284356168678853,14698.378530297494,0.6848634358420503,0.011111111111111112,0.9,0.0,0.20062791402660402,0.84
011110100101010010011011010001111101110000101110010101111100,0.11776033244322666,16713.809306050738,0.5042029516189517,0.011111111111111112,0.7,0.024078120394709496,0.31867436347145045,1.4
111101100010011010010101011100101100000111101011101110100011,0.09404863448405991,17481.787758499064,0.6736350997907227,0.022222222222222223,1.1,0.0183082953025967,0.35877840675722905,1.1
000101011111011010100000100011101110110111110001110000111010,0.11504644459042358,16029.324258864977,0.5966112986611696,0.016666666666666666,0.78,0.0,0.27888946166686024,0.8
011100101011010010100010001100100000110101010000010010001000,0.10343333423316585,11254.216896838714,0.41633215139367524,0.005555555555555556,0.76,0.0,0.1532355949717657,0.96
000001011100110001111111101011101010000110110110111010010100,0.07627769582988445,18601.336049983598,0.7283636304161212,0.011111111111111112,1.18,0.0,0.335037398066058,0.56
111000010100001111111110011001111000110101000000011101010100,0.041801471307360186,17008.3183151946,0.7542346266306426,0.005555555555555556,1.14,0.0321021141441917,0.30279467428941975,1.0
000100000111001110011010011100110000001001000010010100011010,0.1673818405112545,14638.090661905648,0.5231338230380653,0.005555555555555556,1.02,0.0,0.2153591592974676,0.7
101110010001110010010011010110001010000011000111001111110000,0.07855609628151106,15353.366727104258,0.6639516396537183,0.011111111111111112,1.06,0.007507581652772294,0.2875818186983038,0.94
000011001111100111111101101001000011000011111100100100000100,0.046705949880940525,17748.290068390485,0.7904075883995144,0.022222222222222223,1.06,0.010245979307244801,0.2929220833595462,0.6
100111010100100011000100100101001100111000100001100110111000,0.18036503687446598,12798.872946498714,0.4583032827226269,0.005555555555555556,1.0,0.0,0.19411965812908183,1.18
001000111100101110011111000011000001110000000111010010110110,0.08304037554870422,14772.795621858288,0.6757130889642559,0.0,0.9,0.0,0.19324143572776295,0.54
100111011110111000100101000100110101010000101111100010010001,0.1152155364323888,14723.025883246497,0.5235534047917136,0.011111111111111112,0.76,0.009322419794870668,0.21682848940271365,1.2
001111010100011101100101101101100011001001000001100000011010,0.07663064572376804,14942.882037358972,0.6659573787075163,0.005555555555555556,1.16,0.01578202989882302,0.19023549219134553,0.82
110111101111111010011110101000111000111001101110011011100010,0.1444178348972512,19745.73474483308,0.4922768033968169,0.016666666666666666,1.08,0.0,0.4148726460751867,1.26
011101000011101011011001001110011100011101010101110010110110,0.08876596912294789,18072.710542049514,0.7187092122795945,0.005555555555555556,1.12,0.031990767107777596,0.32975111735115364,1.44
011010011010010010100000110100111001001101110101110101110001,0.1008066532874852,14048.472972599788,0.662410345150158,0.011111111111111112,0.6,0.022450299245370703,0.19712071453347807,1.54
