Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
0 0 0 0 1 1 1 1 1 2 2 3 | 4 0 0 2 -1 -1 -1 -1 -1 -1 -1 -1,0.2324616319444444,6597.206245879484,0.05240863218008854,0.027777777777777776,0.44999999999999996,0.0,0.06184251900530125,0.35
0 0 1 1 1 1 1 1 1 1 2 2 | 3 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.2960837659832451,6203.394186163796,0.18079837476662827,0.009259259259259259,0.9333333333333332,0.0,0.17482083170105703,0.4666666666666666
0 0 1 2 2 3 3 3 4 4 5 6 | 3 2 0 3 1 4 4 -1 -1 -1 -1 -1,0.3038945546737213,5970.958044741167,0.012886462804126784,0.007936507936507936,0.17142857142857143,0.0,0.0,0.2571428571428572
0 1 1 1 1 2 3 3 4 4 5 6 | 1 2 3 2 1 4 1 -1 -1 -1 -1 -1,0.2225001543209876,6347.432743125654,0.029620345134282768,0.019841269841269844,0.6857142857142857,0.0,0.03165155528293989,0.2857142857142857
0 1 1 2 2 3 4 4 5 5 6 7 | 4 3 0 0 2 0 2 2 -1 -1 -1 -1,0.2523491402116402,5799.9602707881095,0.011275654953610936,0.013888888888888888,0.175,0.0,0.0,0.25
0 0 0 0 0 1 1 1 2 3 3 3 | 0 2 3 4 -1 -1 -1 -1 -1 -1 -1 -1,0.24341364776234564,6964.157525348983,0.0627137958979869,0.020833333333333332,0.75,0.0,0.074332548084749,0.35
0 0 0 0 0 0 1 1 1 1 1 1 | 2 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.2372383845899471,6787.731803893645,0.20609645214142097,0.05555555555555555,0.7,0.0,0.27927364657415044,0.7
0 1 1 1 2 2 3 3 4 4 4 5 | 1 2 3 4 2 1 -1 -1 -1 -1 -1 -1,0.15430852072310405,6313.888851663625,0.02039741258770968,0.032407407407407406,0.3333333333333333,0.0,0.0,0.3
0 0 1 1 2 2 2 3 3 3 4 4 | 0 1 4 3 2 -1 -1 -1 -1 -1 -1 -1,0.341939309138007,6234.508678482076,0.00857620471443572,0.005555555555555555,0.32,0.0,0.0,0.36
0 0 0 0 0 0 1 1 1 1 1 2 | 1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.17526257716049382,6654.812776790266,0.13739763476094732,0.0462962962962963,0.9333333333333332,0.0,0.14619576607573906,0.4666666666666666
0 0 1 1 2 3 3 4 4 5 6 6 | 2 3 0 0 3 1 0 -1 -1 -1 -1 -1,0.33061713789682534,6094.1408820898,0.01180046539522612,0.007936507936507936,0.17142857142857143,0.017112080464379804,0.0,0.2571428571428572
0 0 1 1 2 2 2 3 4 4 5 5 | 0 2 1 3 3 4 -1 -1 -1 -1 -1 -1,0.3082190710427689,6388.2983088768615,0.0071468372620297664,0.009259259259259259,0.3333333333333333,0.0,0.013014563921818332,0.3
0 0 0 0 0 0 0 1 1 2 2 2 | 0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.29913441909171073,7064.141762877272,0.13809840621506886,0.009259259259259259,0.9333333333333332,0.0,0.1674790824315989,0.26666666666666666
0 0 1 1 2 2 3 3 4 4 5 6 | 2 2 3 2 3 1 2 -1 -1 -1 -1 -1,0.26906296296296295,6064.609053590762,0.0061258605103112285,0.015873015873015872,0.34285714285714286,0.0,0.0,0.2571428571428572
0 0 0 1 1 2 2 3 3 4 5 5 | 4 3 4 2 1 4 -1 -1 -1 -1 -1 -1,0.23986931216931212,6644.9400558615,0.021327238336909565,0.027777777777777776,0.16666666666666666,0.019964093875109768,0.0,0.26666666666666666
0 0 0 1 1 1 1 1 1 1 1 1 | 4 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.21707465277777774,6856.586423657129,0.27521748034864213,0.041666666666666664,0.4,0.0,0.2714708264475953,0.7
0 0 0 0 1 1 2 2 2 2 3 4 | 0 1 3 2 3 -1 -1 -1 -1 -1 -1 -1,0.32825379326499116,6565.53211529354,0.0350825207786503,0.005555555555555555,0.32,0.0,0.0,0.31999999999999995
0 0 1 2 3 4 4 5 6 6 7 7 | 2 4 3 0 2 4 0 2 -1 -1 -1 -1,0.23789748677248676,5606.610740687894,0.002369857346767465,0.017361111111111112,0.0,0.0,0.0,0.22500000000000003
0 0 0 0 0 1 1 1 1 1 2 2 | 2 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.23388849206349205,6412.979941755297,0.08962855449786906,0.0462962962962963,0.6666666666666666,0.0,0.09487008684351417,0.5333333333333333
0 0 0 0 0 1 1 1 1 2 3 3 | 2 2 3 1 -1 -1 -1 -1 -1 -1 -1 -1,0.20210239748677244,6601.254074847445,0.0627137958979869,0.041666666666666664,0.75,0.04343940326587338,0.07115256513263563,0.39999999999999997
0 0 0 1 1 2 2 2 3 4 5 5 | 1 3 1 3 4 2 -1 -1 -1 -1 -1 -1,0.2648215512014991,6796.980252079411,0.021327238336909565,0.009259259259259259,0.16666666666666666,0.028992312004465295,0.0,0.26666666666666666
0 0 0 0 0 0 1 1 2 2 2 2 | 4 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.23541142526455022,6125.979404392852,0.14552933405582957,0.037037037037037035,0.9333333333333332,0.0,0.11834203961542011,0.4666666666666666
0 0 0 1 1 2 3 3 4 4 5 6 | 3 1 3 4 4 2 4 -1 -1 -1 -1 -1,0.18819412477954142,6436.663192821306,0.012886462804126784,0.019841269841269844,0.17142857142857143,0.0,0.0,0.2285714285714286
0 1 1 2 2 2 2 2 3 3 4 5 | 2 0 4 0 3 3 -1 -1 -1 -1 -1 -1,0.26222560763888886,5639.855243416534,0.05846011871052539,0.018518518518518517,0.3333333333333333,0.0,0.02274732223275786,0.3333333333333333
0 0 0 1 2 2 2 2 3 3 3 4 | 2 2 4 3 3 -1 -1 -1 -1 -1 -1 -1,0.28242251984126976,6562.4353833078685,0.0,0.02222222222222222,0.16,0.0,0.0,0.27999999999999997
0 0 1 1 1 2 2 3 3 4 4 5 | 3 3 0 4 2 1 -1 -1 -1 -1 -1 -1,0.22816684303350965,6448.837508172157,0.029769245947900164,0.02314814814814815,0.5,0.0,0.005401573677023229,0.26666666666666666
0 0 0 0 1 1 2 3 4 4 5 5 | 2 1 0 4 1 3 -1 -1 -1 -1 -1 -1,0.24128004712301582,6359.595397261009,0.029235433982208587,0.02314814814814815,0.3333333333333333,0.07032418717899662,0.0,0.26666666666666666
0 0 1 1 2 2 3 4 4 5 6 7 | 0 1 2 1 1 3 3 2 -1 -1 -1 -1,0.3029808848655202,6359.737004709459,0.005360127946522325,0.003472222222222222,0.35,0.0,0.0,0.225
0 0 1 1 1 1 2 2 2 3 3 4 | 4 2 0 4 3 -1 -1 -1 -1 -1 -1 -1,0.15388849206349206,6471.409053013311,0.0695634752156111,0.03333333333333334,0.8,0.0,0.06865993643284776,0.32
0 0 1 1 2 2 2 3 3 4 5 6 | 3 3 1 2 1 4 4 -1 -1 -1 -1 -1,0.25107081128747794,6527.952319204535,0.01180046539522612,0.015873015873015872,0.34285714285714286,0.0,0.011155340504415714,0.2571428571428572
0 0 1 1 1 1 2 2 2 3 4 5 | 1 0 1 2 2 2 -1 -1 -1 -1 -1 -1,0.22036062610229276,6582.118974948001,0.05796956267967592,0.013888888888888888,0.8333333333333334,0.0,0.05919266842921595,0.3
0 0 0 1 1 1 1 2 2 2 2 2 | 3 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.17405940255731922,6791.446835676987,0.1068284137388655,0.05555555555555556,0.26666666666666666,0.0,0.07482476983473976,0.46666666666666673
0 0 0 0 0 0 0 0 1 1 1 1 | 1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.32248810626102287,6730.621358872855,0.2079518905967111,0.0,0.7,0.0,0.2561785384000521,0.2
0 0 0 0 0 0 0 0 0 1 1 1 | 4 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.21705775462962956,6268.159479373141,0.25502296938518326,0.08333333333333333,0.9,0.0,0.24386135355285243,0.2
0 0 1 2 2 2 2 3 4 5 5 5 | 2 1 1 2 4 1 -1 -1 -1 -1 -1 -1,0.1991989583333333,6326.775707214429,0.05341420686943275,0.02314814814814815,0.3333333333333333,0.0,0.03996987633886002,0.26666666666666666
0 0 0 1 1 2 3 3 3 4 4 5 | 0 0 3 4 3 2 -1 -1 -1 -1 -1 -1,0.27190874246307317,6893.604046488507,0.015034206604814582,0.013888888888888888,0.16666666666666666,0.0,0.0,0.2333333333333333
0 0 0 0 0 1 1 1 2 3 3 4 | 3 4 0 0 0 -1 -1 -1 -1 -1 -1 -1,0.28783581624779536,6547.820393409184,0.0563892199486389,0.01111111111111111,0.8,0.0,0.03853745638605628,0.27999999999999997
0 0 0 0 1 2 3 3 4 5 5 6 | 3 4 1 1 0 4 2 -1 -1 -1 -1 -1,0.2173521935626102,5971.488926791145,0.02994778981719345,0.011904761904761904,0.17142857142857143,0.0,0.0,0.19999999999999998
0 0 0 0 0 0 0 0 0 0 0 0 | 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.12117291666666666,6815.354095772758,0.5935089312512716,0.2222222222222222,0.0,0.0,0.6467416943940015,0.0
0 0 0 0 0 0 0 0 0 0 1 1 | 1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.26402981013007054,6485.5094061078635,0.28752490221501387,0.013888888888888888,0.9,0.0,0.2857161860915112,0.2
0 0 1 2 3 4 4 4 5 5 5 6 | 1 2 3 3 0 4 4 -1 -1 -1 -1 -1,0.24098761022927684,5554.423699269018,0.0027084083963056743,0.015873015873015872,0.0,0.0,0.0,0.2285714285714286
0 0 0 0 0 0 0 1 1 1 1 1 | 3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.2065464726631393,6169.422841543862,0.2193015332687095,0.06944444444444445,0.7,0.0,0.2113614982507889,0.4
0 0 1 1 2 2 3 4 5 5 6 7 | 0 1 4 1 2 4 3 1 -1 -1 -1 -1,0.2166651578069885,6123.300868387792,0.005360127946522325,0.013888888888888888,0.35,0.04847066033891568,0.0,0.225
0 0 0 0 0 1 1 2 2 2 3 4 | 1 2 0 3 4 -1 -1 -1 -1 -1 -1 -1,0.29015683559303346,6722.535102655936,0.05017103671838952,0.005555555555555555,0.8,0.0,0.0594660384677992,0.32
0 1 1 2 3 3 3 4 4 5 5 5 | 1 4 3 0 1 1 -1 -1 -1 -1 -1 -1,0.28213237985008816,6394.131886702617,0.003159809795689953,0.009259259259259259,0.16666666666666666,0.0,0.013014563921818332,0.3
0 1 2 3 3 4 4 5 5 6 7 8 | 1 4 0 4 2 2 0 3 1 -1 -1 -1,0.24986973232197968,6157.306934921228,0.014218158891273043,0.0154320987654321,0.17777777777777778,0.0,0.0,0.2222222222222222
0 0 1 1 1 1 1 2 2 2 2 3 | 3 4 3 3 -1 -1 -1 -1 -1 -1 -1 -1,0.3363389660493826,5906.243225607999,0.09434095339534146,0.006944444444444444,0.75,0.0,0.08617791561785787,0.35000000000000003
0 0 0 0 0 1 1 1 1 1 1 1 | 2 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.23898583829365078,6827.3853208516575,0.18107132960787964,0.05555555555555555,0.5,0.0,0.3106509275595868,0.7
0 1 1 2 2 3 3 4 4 5 6 7 | 3 3 2 4 4 4 3 3 -1 -1 -1 -1,0.18544159078758818,6049.61169673551,0.011275654953610936,0.017361111111111112,0.175,0.0,0.0,0.25
0 1 1 2 2 3 4 4 4 5 5 6 | 1 3 4 2 4 4 2 -1 -1 -1 -1 -1,0.1736686397707231,5948.333580283261,0.01828049000306534,0.02380952380952381,0.17142857142857143,0.0,0.0,0.2571428571428572
0 0 0 0 1 1 1 1 2 2 3 3 | 3 0 0 3 -1 -1 -1 -1 -1 -1 -1 -1,0.31343950755070543,6393.544909675378,0.05240863218008854,0.006944444444444444,0.3,0.0,0.027892550928610062,0.39999999999999997
0 0 0 1 1 2 2 2 2 3 3 4 | 2 4 2 3 1 -1 -1 -1 -1 -1 -1 -1,0.23224990207506607,6644.1594081466155,0.025592686004291477,0.03333333333333333,0.16,0.0,0.0,0.27999999999999997
0 0 0 0 1 1 1 2 2 2 2 3 | 1 1 0 4 -1 -1 -1 -1 -1 -1 -1 -1,0.26444709270282185,6774.302887535676,0.04385315097331288,0.006944444444444444,0.3,0.0,0.019521845882727498,0.35
0 0 0 0 1 1 1 1 1 1 1 1 | 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.24742959104938272,6845.743341036301,0.18685679671629274,0.013888888888888888,0.4,0.0,0.24452048469814858,0.7
0 1 1 1 1 2 2 3 4 4 5 6 | 1 2 0 3 1 2 1 -1 -1 -1 -1 -1,0.27562680776014103,6694.120769831681,0.029620345134282768,0.015873015873015872,0.6857142857142857,0.06025774560041335,0.03165155528293989,0.2857142857142857
0 0 1 1 1 1 1 2 3 4 4 5 | 1 2 3 1 0 4 -1 -1 -1 -1 -1 -1,0.2845591421406525,6721.164881360333,0.05840072929604637,0.009259259259259259,0.8333333333333334,0.07030070320048225,0.07116089643075196,0.2333333333333333
0 0 1 1 1 1 2 2 2 2 2 3 | 2 3 4 4 -1 -1 -1 -1 -1 -1 -1 -1,0.16146931216931215,5895.340722184287,0.09372104480671278,0.04861111111111111,0.75,0.0,0.06429402512609493,0.4
0 1 2 2 3 3 3 4 4 5 5 6 | 0 0 4 3 4 0 1 -1 -1 -1 -1 -1,0.24294968309082887,6511.092085753608,0.01180046539522612,0.015873015873015872,0.34285714285714286,0.0,0.0,0.2571428571428572
0 1 1 1 2 2 2 2 3 3 3 3 | 0 4 0 3 -1 -1 -1 -1 -1 -1 -1 -1,0.31476599426807755,6530.998337707435,0.039701791805817704,0.013888888888888888,0.3,0.0,0.027892550928610062,0.44999999999999996
0 0 1 1 2 2 3 3 4 4 5 5 | 1 0 4 2 3 4 -1 -1 -1 -1 -1 -1,0.32634903136022925,5958.40977574026,0.0071468372620297664,0.009259259259259259,0.3333333333333333,0.0,0.0,0.3
0 0 1 1 2 2 3 3 4 5 6 7 | 1 4 1 2 3 1 0 3 -1 -1 -1 -1,0.2783968446869488,6267.149773340188,0.010325407220822855,0.006944444444444444,0.35,0.0,0.0,0.22500000000000003
0 0 0 1 2 3 3 3 4 4 4 5 | 0 1 0 4 2 3 -1 -1 -1 -1 -1 -1,0.18224174382716046,6454.477409570251,0.0,0.02314814814814815,0.0,0.0,0.0,0.2333333333333333
0 0 0 0 0 0 1 1 1 1 1 1 | 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.13956577380952379,6114.250803129233,0.21829400108374436,0.1111111111111111,0.7,0.0,0.17954659356587574,0.7
0 0 0 1 1 2 3 3 4 4 5 6 | 4 1 0 1 1 3 1 -1 -1 -1 -1 -1,0.2780723751653439,6476.189717233321,0.012886462804126784,0.011904761904761904,0.17142857142857143,0.0,0.0,0.2285714285714286
0 0 0 0 0 0 0 0 0 1 1 1 | 3 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.28218596919091704,6256.680762913238,0.25502296938518326,0.027777777777777776,0.9,0.0,0.24402373163412108,0.2
0 0 1 1 2 3 3 3 4 5 5 6 | 1 0 4 4 4 0 1 -1 -1 -1 -1 -1,0.2777799300044091,6190.700682275604,0.0061258605103112285,0.011904761904761904,0.17142857142857143,0.0,0.0,0.2285714285714286
0 1 2 2 3 4 4 5 5 6 7 8 | 4 3 0 2 3 0 3 0 2 -1 -1 -1,0.2514728753306878,6287.92672078584,0.004764558174686511,0.006172839506172839,0.17777777777777778,0.0,0.0,0.22222222222222227
0 0 1 1 2 2 2 3 3 3 3 4 | 1 0 0 4 0 -1 -1 -1 -1 -1 -1 -1,0.21648446869488533,6400.355142701818,0.00857620471443572,0.02777777777777778,0.32,0.0,0.015617476706181998,0.32
0 0 0 1 1 2 2 3 3 3 4 5 | 4 3 1 1 4 3 -1 -1 -1 -1 -1 -1,0.24494751984126978,6562.26331634715,0.021327238336909565,0.018518518518518517,0.16666666666666666,0.0,0.0,0.26666666666666666
0 1 1 1 1 1 1 1 1 2 2 2 | 1 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.1804658950617284,6833.5536194999895,0.15631324181254094,0.027777777777777776,1.0666666666666667,0.0,0.1774911342627736,0.39999999999999997
0 1 2 2 2 3 3 3 4 4 4 5 | 3 0 0 3 4 2 -1 -1 -1 -1 -1 -1,0.21112842813051147,6417.470949184017,0.023841743531484178,0.018518518518518517,0.5,0.0,0.026927025548663133,0.3
0 1 1 1 2 2 2 3 4 4 5 6 | 3 0 0 4 3 4 3 -1 -1 -1 -1 -1,0.31811766010802467,6620.269100340603,0.017483496503751157,0.007936507936507936,0.34285714285714286,0.0,0.011155340504415714,0.2857142857142857
0 0 1 1 1 2 3 4 5 5 6 7 | 0 4 4 1 1 4 4 4 -1 -1 -1 -1,0.19932064594356258,6023.071772290412,0.022326934460925124,0.017361111111111112,0.525,0.0,0.003974339042318,0.225
0 0 1 1 2 3 3 4 4 5 5 5 | 0 0 2 2 3 1 -1 -1 -1 -1 -1 -1,0.34616558641975304,6403.239289350511,0.0071468372620297664,0.0,0.16666666666666666,0.0,0.0,0.26666666666666666
0 0 1 1 1 1 2 2 2 3 3 4 | 0 1 0 0 1 -1 -1 -1 -1 -1 -1 -1,0.27764484402557316,6577.774836299694,0.0695634752156111,0.005555555555555555,0.8,0.0,0.07103120211505914,0.32
0 0 1 1 2 2 2 2 2 3 3 3 | 2 3 2 3 -1 -1 -1 -1 -1 -1 -1 -1,0.24379669440310842,6444.434426650338,0.02065081444164571,0.034722222222222224,0.44999999999999996,0.0,0.058308727642754056,0.4
0 1 1 2 3 3 4 5 5 6 7 8 | 0 2 3 3 2 3 1 1 0 -1 -1 -1,0.3380904651675484,5872.679507033655,0.0021065398637933022,0.0030864197530864196,0.17777777777777778,0.0,0.0,0.2222222222222222
0 1 2 2 3 3 3 4 4 5 6 7 | 4 1 0 3 4 2 4 4 -1 -1 -1 -1,0.18512589285714287,6552.188083980239,0.005360127946522325,0.020833333333333332,0.35,0.015801412308441114,0.0,0.25
0 0 1 2 3 4 4 5 6 6 7 8 | 1 4 4 0 3 4 4 0 2 -1 -1 -1,0.1760998043430335,5585.8868950530705,0.0021065398637933022,0.0154320987654321,0.0,0.0,0.0,0.20000000000000004
0 0 0 0 1 1 1 1 2 2 2 3 | 0 1 3 0 -1 -1 -1 -1 -1 -1 -1 -1,0.33515675705467374,6606.380624749176,0.04385315097331288,0.0,0.3,0.0,0.027892550928610062,0.35
