Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
0 0 1 1 2 2 2 3 4 5 5 6 | 0 0 3 1 1 4 0 -1 -1 -1 -1 -1,0.22440328483245148,6493.239276296337,0.0061258605103112285,0.011904761904761904,0.34285714285714286,0.0,0.0,0.2285714285714286
0 0 0 0 0 0 0 1 1 1 1 1 | 4 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.23512855489417983,6356.257306172631,0.2193015332687095,0.05555555555555555,0.7,0.0,0.21117158311611328,0.4
0 1 1 1 2 2 3 4 4 4 5 6 | 0 3 0 0 3 1 1 -1 -1 -1 -1 -1,0.35706698633156964,6185.7500253916605,0.022686738174752974,0.0,0.34285714285714286,0.0,0.0,0.2857142857142857
0 0 0 0 0 1 1 1 1 2 2 2 | 1 3 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.33150288800705463,6789.151839064007,0.08361839453064919,0.0,0.6666666666666666,0.0,0.09911006411299866,0.4666666666666666
0 0 0 1 1 2 2 2 3 4 5 5 | 2 0 0 0 1 3 -1 -1 -1 -1 -1 -1,0.2841617848875661,6912.488757391189,0.015034206604814582,0.013888888888888888,0.16666666666666666,0.019964093875109768,0.0,0.26666666666666666
0 0 0 1 1 2 2 3 4 4 4 4 | 0 4 4 3 0 -1 -1 -1 -1 -1 -1 -1,0.29241997630070543,6866.833894887164,0.025592686004291477,0.01111111111111111,0.16,0.0843608438405787,0.0,0.27999999999999997
0 0 0 0 0 0 0 1 1 2 3 3 | 3 2 4 1 -1 -1 -1 -1 -1 -1 -1 -1,0.20964513337742502,6294.501092644571,0.10965076663435475,0.027777777777777776,1.05,0.04348846800669794,0.10568074912539445,0.25
0 0 0 0 0 0 1 1 1 1 1 1 | 2 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.2372383845899471,6787.731803893645,0.20609645214142097,0.05555555555555555,0.7,0.0,0.27927364657415044,0.7
0 1 2 3 4 4 5 6 7 7 8 8 | 0 4 0 1 2 2 1 3 3 -1 -1 -1,0.31170051807760135,5794.474435997073,0.0,0.0030864197530864196,0.17777777777777778,0.0,0.0,0.2222222222222222
0 0 1 1 2 2 3 3 4 5 5 6 | 2 1 1 0 0 1 1 -1 -1 -1 -1 -1,0.23307273685515867,6413.734273711332,0.0061258605103112285,0.011904761904761904,0.34285714285714286,0.0,0.0,0.2285714285714286
