Architecture,NFE,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
010010000000000000000000000000000000011100000100000101001010,2214,0.23290433080650183,2184.7002363089096,0.01436155597065234,0.0,0.0,0.100107198911666,0.0,0.3
011001111101000000000000000000011101110100110000010000100101,646,0.13217381969359066,8115.077160399357,0.13068222046306519,0.005555555555555556,0.0,0.0,0.012514234914029556,0.64
000010100000000000000000010000010011011110000101010101100110,1148,0.2579317656912329,5703.968168598258,0.23389346884618917,0.005555555555555556,0.0,0.0,0.0,0.42
011010100000000011010100101100101011011100011000001111111001,636,0.2010140125541233,12783.230958568034,0.4616199119308228,0.005555555555555556,0.98,0.012325659393900373,0.22449877381097733,0.48
010010000100000000000000110000001001011100000100010001100100,1614,0.21452328761431305,4752.140333713506,0.2082924788814508,0.0,0.3,0.00567616404719018,0.003045966846668025,0.5
110001001000000000010000000000001000001100000100011101011000,1842,0.2484746232064765,4582.471003709347,0.23907665379690107,0.0,0.0,0.0,0.0,0.62
000110100010100011010101101001000100010010011000110110010010,628,0.1077041525411461,13803.253519004369,0.5788167501624952,0.011111111111111112,1.14,0.005164716145658471,0.17298017500527219,0.72
010000001000000000000000000000000000001000000000000101000000,2968,0.11813293375220457,867.6820395512315,0.0,0.0,0.0,0.18212543301131084,0.0,0.2
110010000000000000000000100000001000001100000100010101001000,1578,0.25223487425344704,3714.7331142888825,0.12499700486342027,0.0,0.12,0.0,0.0,0.46
010000001000000000100000000000001000001100000100000101000100,2208,0.24764312370102082,3121.9274797785993,0.15142569355878263,0.0,0.0,0.1145502839025335,0.0,0.32
010000001000000000000000010000001100001100000100010101001000,2366,0.27943137651845584,3598.327223222591,0.12761696097596778,0.0,0.0,0.020798317540555777,0.0,0.46
010010000000000000000000000000000000001100000100010101000000,2100,0.18106008587579936,1960.6086752031601,0.08205565726514619,0.0,0.0,0.06712468122961585,0.0,0.4
101010100010111000010000100100110001011000101111101000011011,0,0.11166719842747677,13572.588937644754,0.5130208845804034,0.011111111111111112,0.98,0.018587517141478466,0.19503196317062738,1.14
010010000000000000000000000000011011011100011000010101100110,1056,0.20071014458053862,4917.988262248135,0.10991977689626922,0.005555555555555556,0.0,0.07619390038613244,0.0,0.3
001010010100010011001000000001001111111011111000010010111110,350,0.10522338197229858,13010.704831415322,0.4818461909767054,0.022222222222222223,0.26,0.004480844646174681,0.13762564941606042,0.56
010010000000000000000000110010011111101100010001000001011110,726,0.1826616115860411,8463.196812786853,0.17375632105315955,0.0,0.14,0.0,0.04164534609412235,0.28
010010000000000000000000000001101101011100011000010010100001,1108,0.13778731217921167,5092.052786397638,0.14077060769483637,0.005555555555555556,0.0,0.03796247794946586,0.04074187496428204,0.48
110010000000101001000000010011000000111101101011011100100100,816,0.12533679726418973,10409.568998671437,0.4606163752263098,0.016666666666666666,0.44,0.019414725964925966,0.11132865572196074,0.68
010010011000000000010000010000011111101100001000000101001001,1440,0.2507383851984452,6895.321026782758,0.14975410980718318,0.005555555555555556,0.0,0.0,0.002782970436011437,0.4
010010000000000000000000000000011011011100011000010101100111,1230,0.20071014458053862,5370.0081175054465,0.11664137229144507,0.005555555555555556,0.0,0.07619390038613244,0.021942902031245777,0.3
010010000000000000000000000000001001011100000100010101000100,1316,0.26094526828168296,2840.824464467584,0.06781788147431242,0.0,0.0,0.0,0.0,0.52
010000001000100000000000010000010011011100000101000101100110,1332,0.24871122424679043,5922.195947456294,0.16515606028750485,0.0,0.0,0.019119981777699635,0.0,0.82
010001001000010000000000000000001001011100000100010101001000,1740,0.2625421493974285,4155.730149747682,0.07567474414503686,0.0,0.0,0.0,0.0,0.78
010000001000000000000000000000001001011100000100000101001000,2810,0.2711110455223897,2339.250135458853,0.016534911632847815,0.0,0.0,0.0843953615582553,0.0,0.4
010110110100100000001000100000101110000000011101100001100110,0,0.15160627817114114,9989.615927961542,0.3362524940175186,0.005555555555555556,0.32,0.0,0.0937851604497834,1.1
010010000000000001000000000000101101010100011000010000010000,1084,0.19045959476810864,4891.49926004022,0.22720351518076126,0.005555555555555556,0.0,0.0,0.0,0.4
010000001000000000000000000000001000001100000101010101001000,2476,0.2626207523127452,3126.1331972088446,0.055684767509947594,0.0,0.0,0.022926110094536545,0.0,0.56
111110011111000000110000001001000011010111100101010000000000,614,0.0746829447118654,10825.080657609527,0.6193174897189365,0.016666666666666666,0.32,0.038804735630346116,0.049262140589117986,0.82
011010101001010011011110011110110000010110000010110001101010,0,0.07816606367892927,16561.04678516109,0.7029604904942308,0.005555555555555556,1.18,0.0186607348568823,0.2697541223280112,0.94
000010000000000000000000000000001000001100000100000111001000,2078,0.24505513548022315,2141.482150909434,0.01436155597065234,0.0,0.0,0.022926110094536545,0.0,0.22
010000001000000000000000000000001000001101000100010101001000,1846,0.21887026038455165,3627.6938551616704,0.0648918191813399,0.005555555555555556,0.0,0.06500264840990475,0.0,0.44
010010001011011100111001110111011100001000000111011010010001,490,0.09814747700259342,17303.543457049986,0.6607130243183906,0.0,1.32,0.0,0.2849162361098059,0.92
010010001000000000000000010000010011011100011000010101100110,814,0.2433299411630116,5867.377186880282,0.15306384169467926,0.005555555555555556,0.0,0.03495371365098199,0.0,0.42
010000001000000000000000000000001000001100000100010101001110,1962,0.2675160241285374,3677.6861461529784,0.038510507841880905,0.0,0.0,0.03015492234427819,0.0,0.44
010010000000000000000000000001001000001100000100010101001000,2172,0.26698398859276723,3340.2254502950327,0.13041205001558737,0.0,0.0,0.022926110094536545,0.0,0.4
001100100000101001000000010011100000111101101101000101100101,382,0.14455114942305103,11158.976840538908,0.44115574164061544,0.016666666666666666,0.44,0.02967988429656762,0.12814783491615472,0.84
010010000000000001010000010000011111101100001000000110000100,790,0.15469236548869547,6666.546396030878,0.2797368551921718,0.005555555555555556,0.0,0.03495371365098199,0.01335323085091994,0.16
010010010000000000000000000000001001011100001000000101100100,1182,0.18809325121252202,2995.1556819297525,0.008101486055594886,0.005555555555555556,0.0,0.07619390038613244,0.0,0.36
010010000000000000000000000000001000001100000101010101000011,1654,0.2469521196853055,3672.114406397261,0.09976273331640732,0.0,0.0,0.022926110094536545,0.0,0.54
000010000000000000100100001110100000110101010011110001111100,660,0.19091764594688176,9433.376264475937,0.47906872347341806,0.005555555555555556,0.38,0.014008453159193524,0.08005390307924959,0.22
010010010000000000000000000000001001011100001000000101100101,1006,0.18809325121252202,3447.4640050175817,0.03541022576591295,0.005555555555555556,0.0,0.07619390038613244,0.0,0.36
010010000000000001000000000000001001011100000101010000000000,1192,0.13554819265480184,3613.71072100531,0.21460758530679644,0.0,0.0,0.08436802491309048,0.0,0.42
010010000000000000000000000000001000001100000000010101001000,2030,0.18809325121252202,2179.028776621075,0.06410371230183076,0.0,0.0,0.0,0.0,0.325
010000000000001000000000010000010001011110010101011101001000,2200,0.2815328324658584,6939.905211999961,0.19643682895475112,0.005555555555555556,0.0,0.012325659393900373,0.010657387610295973,0.7
011000100100001110010110101000000000111101101011011100100101,356,0.10605820105040718,12888.089087868051,0.5795527134194153,0.016666666666666666,1.48,0.08436802491309048,0.23095754219854708,0.48
011000101000001010110111000101101011011001000001011111011100,312,0.16792493616594495,14202.553348109042,0.5903239672153748,0.005555555555555556,1.2,0.0,0.22604218132235115,1.24
010110000001000000000000000001001001011000001100010101001110,1350,0.25204354199924944,6703.793465333891,0.15119184137618513,0.005555555555555556,0.0,0.0,0.03507108841072087,0.9
010110000000000000000000010000011001011100000100010100000110,1382,0.20971426536870635,4290.050430229971,0.15534197547152268,0.0,0.0,0.0,0.0,0.56
010001110000000000000000110001101101011010001001111101100101,352,0.1951138528151285,10171.33134839351,0.35967620278076745,0.011111111111111112,0.42,0.010552987488240961,0.1171358390013307,0.72
010010000000000000000000000000001001011100000100010101000110,1586,0.26094526828168296,3115.1778124309117,0.06781788147431242,0.0,0.0,0.030773634889156132,0.0,0.52
010000001000000000000000000000001000001100000100000101001011,2100,0.26361179465241413,3221.318516491773,0.01436155597065234,0.0,0.0,0.022926110094536545,0.0,0.32
111111100100001001110010011001010000010011101010111000110101,0,0.07507908753679117,14712.03216970281,0.7255713960293183,0.022222222222222223,0.76,0.08225756962140648,0.24087935709330535,0.78
010010000000000011000000010000011011011100011000010101100110,772,0.15163405661694399,8564.419497817085,0.37426124217966544,0.005555555555555556,0.0,0.03495371365098199,0.0,0.3
011010001000000000000000010000010011011100011000010101100110,882,0.2433299411630116,6050.803309177393,0.15306384169467926,0.005555555555555556,0.0,0.03495371365098199,0.0,0.52
010010110010000000000000010000111011011100011100010101100110,1250,0.25060711091753207,8812.533937400043,0.2223989321736494,0.005555555555555556,0.16,0.0,0.04127519163480708,0.94
010000001000000000000000000000000001011100001000000101100100,1698,0.19036484512786594,2418.12669704595,0.0,0.005555555555555556,0.0,0.10696753527528857,0.0,0.2
010010000000000000000000000000001000011100011000010101100110,1228,0.19773395410434813,4019.6703968427746,0.13648574350747966,0.006944444444444444,0.0,0.0,0.0,0.35
000010110000000000000000010000010001011110011100010101000110,1460,0.24818934940988557,5923.154683250942,0.23051832680502118,0.011111111111111112,0.0,0.0737770964222039,0.0,0.38
000100010110101001011101000100010110110110100100000101011110,396,0.18412051118688472,15120.759249783017,0.41543295803053726,0.011111111111111112,1.0,0.019734669928758053,0.24438775514688027,1.18
010010000000000000000000010000010011001101011000010101000111,1140,0.1976848037161107,6898.2856021623675,0.11369165959249046,0.011111111111111112,0.0,0.03495371365098199,0.0,0.24
010000011110111101001011101001010100100100101110100000010111,0,0.07994537011334227,17111.225060368404,0.6528456131722732,0.011111111111111112,1.3,0.03461814348202755,0.30686519528235257,0.9
010011000000010000000000010000111011011100011100010101100110,1296,0.23727112197564226,7783.805513100866,0.25686559482886173,0.005555555555555556,0.14,0.0,0.029179268607196225,0.96
010010000000000000000000010000001101011100010000010000000000,904,0.1495416021575575,3858.5450291086254,0.05272284376103682,0.0,0.0,0.0,0.0,0.38
010010000000000100000000101001011100101000011010100111010110,754,0.1889068479491772,9320.695031096286,0.46583747192930386,0.005555555555555556,0.42,0.0,0.04718244318877435,0.34
100100100111001000011101111001010110001000001111010001000010,302,0.1749199552882691,15183.263313077263,0.44162910584437076,0.005555555555555556,1.46,0.04191519985473385,0.29721401320940993,1.22
010010010000000000010001010000011111101100001000000101100110,834,0.2282331724771641,7232.559332401428,0.14917014266170042,0.005555555555555556,0.14,0.0,0.02941008664777442,0.3
010000001000000000000000000000001000001100000100010101001101,2482,0.2757909164550384,3322.909712869681,0.061719039995605504,0.0,0.0,0.07223146065964639,0.0,0.44
000111010011000001110010000001001110011000110000100101111011,576,0.18033410461953384,12139.636763158058,0.4639361055728732,0.005555555555555556,0.4,0.0,0.16713849515814339,1.12
101000111101101001001011010111000110000001001101001110010000,482,0.10261092809848996,15967.3743900938,0.523150048622099,0.011111111111111112,1.26,0.007390997439901098,0.2642745548389692,0.88
010010000000000000000000110001010011011110000101011101001001,1430,0.26490890994351174,8116.832781621344,0.27836555144422565,0.005555555555555556,0.42,0.0,0.0664883306105736,0.58
000010110000000000000000000001001001011000001000010101011001,1550,0.21135203108230435,4983.418886859535,0.1381512115752444,0.005555555555555556,0.0,0.042623148695683094,0.0,0.34
001101110011000010010010111101001000110110101001101110110100,0,0.11373316085991018,16117.888660667484,0.6265315469517774,0.016666666666666666,1.2,0.019290795961308255,0.33446135718689357,1.0
110111001010110011001000010010001101001110011110011101000110,380,0.09280228994414079,14729.209408242421,0.6608782158861717,0.011111111111111112,1.08,0.0,0.2434770376181242,1.0
110000101111100100000010111010001110001111000011010110010111,588,0.11356694389506937,16416.57642846145,0.5608339422139832,0.011111111111111112,0.84,0.0,0.273040046568421,1.56
010000001000000000000000000000001001011100000100011101010110,1498,0.2627891936905131,4412.320090269719,0.07924083535978868,0.0,0.0,0.0,0.0,0.5
010000001000000000000010000000000010001100000100010101001000,2638,0.26468572858216066,3200.827686159804,0.04114419135436811,0.0,0.0,0.022926110094536545,0.0,0.44
010010000000000000000100010000001001011100001000000101100100,1230,0.21603009728776862,5158.872166981106,0.009541359975167096,0.005555555555555556,0.14,0.03495371365098199,0.0,0.28
010010011010101011100100000000100100011111001110001111100010,0,0.10099274767942651,12862.71505499621,0.5801756457119979,0.016666666666666666,0.62,0.015301304384782,0.171604670047056,1.26
011010000100001000000000000000101100101100111110010110110110,594,0.18830971920428613,9170.16346232786,0.2524095372448983,0.011111111111111112,0.12,0.0,0.06387708135258899,1.08
010010000000000000000000000000100100101101111110010001000000,818,0.17075163616265887,5616.250533062359,0.21651006422494112,0.016666666666666666,0.0,0.02104928512741952,0.0,0.36
010111010010110110100001000000001011110110010011100001000010,616,0.13367367365684182,11136.569194683641,0.5314270912494162,0.005555555555555556,1.02,0.0,0.11900759718813889,1.44
010010000000000000000000000000001001011101000001000001011001,1260,0.15975125580890506,3871.546696231361,0.024661679610835117,0.005555555555555556,0.0,0.0,0.0,0.4
010010001000000000000000010000010011011100000101000011011001,1304,0.2506114985993735,4898.312111640935,0.14644004650552664,0.0,0.0,0.03149413060405451,0.0,0.6
010010000001000000000000000001001001011000001100010101000110,1472,0.2656218123307944,5437.458932927334,0.15119184137618513,0.005555555555555556,0.0,0.0,0.0,0.82
010110000000001000000000010000010001011110000101011101001000,1336,0.2641616178248212,6689.86061392107,0.21675300595481267,0.005555555555555556,0.0,0.04164050909139974,0.010657387610295973,0.9
000110100000000011010100100100101101100100110000010111000011,398,0.13729732057372357,10802.603991756438,0.4885977593363993,0.005555555555555556,0.58,0.0,0.10960505127375597,0.62
110010001000000000000000010000011111111100000001000001000101,1016,0.21557357151054257,5202.899330858357,0.07700579013408029,0.0,0.0,0.0,0.0,0.66
010010000000000000000000010000001011001100010001000001011001,942,0.19721965767555538,4956.711482289859,0.04667123773917596,0.0,0.0,0.04660058805030648,0.0,0.34
000010000100000000000000100000010001011110010101011101001000,1814,0.2658456977338546,5623.6818526809675,0.20789871230966522,0.005555555555555556,0.32,0.0,0.0,0.42
010000001000000000000000000001000011011110010100010101001000,1526,0.22852708984407302,4849.30813788468,0.21331743897132646,0.005555555555555556,0.0,0.07718108881712946,0.0,0.52
110010000000000000000000110001010011011110010101010101101110,808,0.26403245470871367,9573.762709749257,0.30482637076625607,0.005555555555555556,0.26,0.06871238159578424,0.058581136673007704,0.6
001001100011011101110101101100111011001001000110001010001100,0,0.05663475911225318,17608.87892670135,0.7308826738691838,0.005555555555555556,1.02,0.023264874257530044,0.30804935460614175,1.06
000000000000000000000000010000001001001100000100010101001000,2602,0.25200787936230673,3146.4168529356184,0.1282079575012866,0.0,0.0,0.0,0.0,0.16
000010000000000000000000010101011110011000110000100101111011,846,0.22395669508057883,8910.231824895214,0.2881877195758603,0.005555555555555556,0.0,0.0,0.028797289811697324,0.22
010000000000000000000000000000000001011100001100010101001000,2076,0.23626843775531425,2698.7248750365843,0.10718704895506304,0.005555555555555556,0.0,0.07718108881712946,0.0,0.4
010010000000010011000000010000011011001100011000010101000000,890,0.1311897851482192,8006.629376296011,0.36745556535248813,0.005555555555555556,0.14,0.015629008395618788,0.0,0.52
