Architecture,NFE,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
000000001000000000100100000010100001010000010001101011111010,594,0.22822597495939853,6040.6989764682085,0.20300811536283017,0.0,0.12,0.021743020462080126,0.05888109602470783,0.12
001010001000010001000000000111100011010000010001101010101000,378,0.18290052412323626,8101.437428513431,0.3564352159609877,0.0,0.28,0.0,0.055917682799962655,0.82
011000001001100110010010001101101110010101110001110100111110,0,0.08952482134881352,16278.80245685603,0.7071587776321939,0.011111111111111112,1.12,0.0,0.23444914367258068,1.06
100000000000001000000000000001100001010000010001100101110000,2582,0.2798132664770488,4665.620120002677,0.16658187250245043,0.0,0.16,0.0,0.0064938300761953225,0.44
000000001000010001000000000011110001010100010100010011100101,442,0.149331177873727,7771.802415731813,0.38462221112167577,0.0,0.3,0.0,0.04907313803042606,0.5
000001000000000000000000000000101001010000010001101111110000,1200,0.2429596897951129,4990.7947845835115,0.13472556270497268,0.0,0.0,0.0,0.002978219711441496,0.14
001000001001110001111011100110000011010001001000111111111010,416,0.14536736443383552,16260.162458060828,0.5071020693506538,0.011111111111111112,1.32,0.0,0.32239749593291056,0.76
000010001100100101110010001100010011000100101001110010101001,0,0.09240765202949297,12494.101570441759,0.6366214031585564,0.011111111111111112,0.92,0.020790435529951024,0.16704592254570894,0.5
010011000000000000000000000000100001010000010001101010001000,1306,0.23201853740210063,3369.1627194914945,0.12516485840184022,0.0,0.0,0.03149413060405451,0.0,0.56
010000000000000000001000000000100001110100000001110111110000,1474,0.24734211297069475,5127.229513978577,0.11793664948803817,0.0,0.16,0.03149413060405451,0.010544740797640896,0.28
000000000000000000000000000000101001000000000001001000101000,1208,0.14367019262566136,2180.883923794603,0.021467824585083367,0.0,0.0,0.0,0.0,0.1
000010010011111010001001010000000000110101100011110001110111,0,0.10878454740744549,13900.310764164758,0.5417695472424351,0.011111111111111112,0.7,0.010451008994830202,0.21742739041147532,0.5
000010100110001110001000101110100101101000100011100100000100,0,0.09326934506325703,12622.045042100803,0.5408052620487125,0.005555555555555556,0.74,0.023416375309048665,0.1130336220060543,0.86
110010001111001000101100110000101110111000011010000001011100,302,0.18395030940937607,14132.087577828059,0.42515870596198313,0.005555555555555556,1.18,0.03169552104780207,0.22893314767420542,1.3
010011000001000000000000000000100001000000000001100101000001,1670,0.2606742549083323,3963.8180766691694,0.054834336171627564,0.0,0.0,0.024301122551996762,0.0,0.62
001001100000110001000000101000110100110001001011101010001011,320,0.17333494884044892,10835.657206660408,0.3921638283694532,0.011111111111111112,0.4,0.0,0.09918737798811314,0.82
000100001000010000100000001110100001010000010001101110101000,710,0.1652723150218166,7884.823089276266,0.32195257135706573,0.0,0.44,0.01830593535320371,0.06155062231537546,0.54
000000001000000000100000000010100001010100010001100111110000,1006,0.2469971715334407,4734.627391871045,0.20207976794779858,0.0,0.0,0.0,0.03149540505657419,0.12
010000000000000000100000000000100001010000000001100011110000,1216,0.23074861427819576,3307.2596700460526,0.18556955837182426,0.0,0.0,0.0,0.0,0.24
000001100000000000000000000000100001000000000001100101110000,1946,0.2573431110738005,2653.0980137041006,0.054834336171627564,0.0,0.0,0.05471675453039598,0.0,0.16
100000001000000000000000100010100001010000010001100110110000,1184,0.2573591034358679,4536.220998546878,0.17123857529274705,0.0,0.0,0.03149413060405451,0.0,0.32
010010000000000000100000000000100001010100000001100111110000,1194,0.25503223282978305,3709.0191702451766,0.18556955837182426,0.0,0.0,0.0417263083283384,0.0,0.46
100000100000010000000000000000100001010000010001100111110001,2122,0.27790362980207567,4511.511671720239,0.14174079120342636,0.0,0.16,0.03041563197839922,0.0,0.5
010011001000000000000000000000100001010000000001100101010000,2754,0.27336891085186477,3120.415237135737,0.08510623623024216,0.0,0.0,0.0,0.0,0.66
000000001000010100001000001001110101010110011111100101011100,586,0.13476707352310224,11754.4094107198,0.5186749806687617,0.011111111111111112,0.52,0.06154132264390699,0.16273682909286413,0.4
010011001000000000101000000010100001010000000000101110001000,864,0.17933611325428747,5857.33738500281,0.16151173565580934,0.0,0.14,0.0,0.03595795748855287,0.62
010011000000000000000000000000100001010000010001110111100000,1346,0.20968571924596457,3906.651315255099,0.19563570817730846,0.0,0.0,0.07081818088986006,0.0,0.52
000000000000000000000000000000100001010000011001100101110000,1748,0.2622217431202457,3469.236615228564,0.11372848109569851,0.005555555555555556,0.0,0.02527298842076875,0.0,0.14
010011001000000000000000000000100001010000010001100101100001,1316,0.27462343070171213,4123.891388206279,0.12617769729355643,0.0,0.0,0.039324050285805545,0.0,0.72
100100100000000000000000000000100001010000000001100101110000,2096,0.2703927203756743,3047.5167063032995,0.07966244494137682,0.0,0.0,0.03041563197839922,0.0,0.44
010001001000000000000000100000110001010000010001100101010000,2874,0.2909170327816024,4147.516731632391,0.12617769729355643,0.0,0.0,0.0,0.0,0.42
011011001010110010110000011011011111011011011011011000001001,0,0.10541390318504126,16396.495333994793,0.6682503033324018,0.016666666666666666,0.32,0.032146050727058395,0.2620760627630558,1.54
000000001000010001000000000111110001100100011001000111111101,352,0.2070831243817131,9163.191927153806,0.37607289541171446,0.005555555555555556,0.26,0.0,0.10764774546255332,0.5
000000001000010000100000000010100001000000000001111000101000,1032,0.20691967926826754,4843.6382444360115,0.21771712360606496,0.0,0.32,0.024301122551996762,0.026443409197440447,0.3
100000100000000000010000000000100001010000011001100101010000,2810,0.28568869657408785,4244.835750501431,0.255899863918552,0.005555555555555556,0.0,0.03041563197839922,0.0,0.26
100000101000000000000000000000100001010000010001100101110010,2580,0.2833103854598018,3934.786924501267,0.1327253215210413,0.0,0.0,0.0,0.0,0.4
010101011000000000100000000010100101010000000001100111110000,750,0.2610257198205329,5643.9252425239765,0.2280397904614923,0.0,0.0,0.030773634889156132,0.04483693275174148,0.58
100010001010000000100000000010100001010000010001100111110000,1176,0.24609049647879852,6737.656990024492,0.20207976794779858,0.0,0.0,0.03149413060405451,0.06314020047084931,0.5
100000001000000000100000000010100001010000001001110111001000,728,0.24701799806449445,5124.173493338991,0.28761380828681,0.005555555555555556,0.0,0.0,0.0,0.34
001111101010111011000000000011110001000100100000001010110000,380,0.13855234389210933,12223.653942288185,0.43542741535431073,0.005555555555555556,0.34,0.025580316331162506,0.15051287500358218,1.06
111011001100010100001000001001110101010110011111100101011100,0,0.12241999229400166,13592.617642410856,0.5749916792888917,0.011111111111111112,0.74,0.025639040099228655,0.19191514209188626,1.26
111110011110011001000000000011110001100100100100000110100101,324,0.16370797872499396,11220.279461001515,0.40022111318303893,0.005555555555555556,0.2,0.010311885613515565,0.11270853899240338,1.32
010001001000000000000000000010100001010000011001100111010000,2736,0.2916190956932937,4903.779781697944,0.17379479989832614,0.005555555555555556,0.0,0.03149413060405451,0.0,0.34
100011001000000000000000000000100001010000010001100101000001,2514,0.27587073648530613,3475.722785363865,0.12617769729355643,0.0,0.0,0.0,0.0,0.44
010011001000000000000000000000100001010100010001100101110000,2050,0.28393786611493577,3715.8111859234377,0.12617769729355643,0.0,0.0,0.07249994321749453,0.0,0.7
100000000000000000000000000000100001010000000001100111011000,2130,0.25004822579833264,2972.9615817735894,0.09473423200862999,0.0,0.0,0.0,0.0,0.175
000000001001010001000000000011110001110100100110000110100001,392,0.1427096652006479,8917.662345029677,0.33868187887533047,0.005555555555555556,0.12,0.0,0.03272362266030935,0.58
010011001000000000000000000000100001010000010001100111110000,1274,0.2775953723151846,3930.6400660386143,0.14495739106663738,0.0,0.0,0.03149413060405451,0.0,0.66
101101110000111001110110101000110100110001001011101010001011,0,0.11830508267257071,16517.76396941343,0.6092042006932256,0.011111111111111112,1.38,0.015592082121959866,0.28761749768413186,1.38
001111101000101000100000000011110001010000010001101010101000,608,0.22026022820146074,8593.872115754386,0.31432232967811424,0.0,0.12,0.0,0.041725483140817254,1.2
100000000000000000000000000000100001010000000001100101111000,1840,0.2573688286487651,2879.179832657647,0.05700769183382304,0.0,0.0,0.0,0.0,0.24
100000000000000000010000000000100001010000010001100101010000,2850,0.2691308337974641,3597.209469955971,0.24144270962426537,0.0,0.0,0.0,0.0,0.18
100000100000000000000000000001100001010000000000100101110000,2544,0.2714008855207757,3271.116781608549,0.0691287293057264,0.0,0.0,0.07718108881712946,0.0,0.18
010011001000000000100000000010100001010000001011101111010000,982,0.21751872674983722,7078.668882461719,0.25496475219140036,0.005555555555555556,0.0,0.03149413060405451,0.002978219711441496,0.62
010111001011001111111100100010100100010010010111110111110110,0,0.05147126170330339,17941.8162017828,0.7960721129771136,0.005555555555555556,1.02,0.013338043429392987,0.3396670396426751,1.22
