Architecture,NFE,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
000100001000000000000000000000101101101100000010001000100100,2546,0.25731606335117585,3468.727890901273,0.016534911632847815,0.0,0.0,0.037935026854467147,0.0,0.26
100000000010000001001000111100001110001001010000111111101110,612,0.13068157034080807,13209.520903806035,0.5208458655418082,0.005555555555555556,0.5,0.01934366249597652,0.18495670189256982,0.64
000010100000101101000010000000111101001000110111101110110110,314,0.13956521260967247,12789.984364818374,0.47762106351879885,0.005555555555555556,0.78,0.0,0.14818954828134556,1.18
100000001000000000000000000000100001101100000010011001100100,2978,0.261041310818796,2929.292994964739,0.058684175513981994,0.0,0.0,0.0,0.0,0.36
010001011000100001010000101000000010010101101010000101110010,716,0.163011889016064,9540.024482448458,0.43108317621885417,0.016666666666666666,0.52,0.04623687947767549,0.09112423638881932,0.58
000010001000000100000000000000001001101100010100011000100100,1472,0.20194716636130214,4472.3880405066775,0.21263590388274584,0.0,0.0,0.09905458798677763,0.0,0.2
000100000100000000000000000001101001101100010010001010100100,1774,0.2535870642403153,4597.124907382202,0.07846969215774577,0.0,0.0,0.0,0.0,0.42
000100000000000100000001000000101001101100010010001001100100,1626,0.22942543545882876,5397.553203781615,0.20116414297496799,0.0,0.32,0.007228812249741645,0.005135760140570943,0.3
100010011000100101110111011101011001111001011110101011001110,0,0.06552280201129561,18092.639051925624,0.7781367118032617,0.011111111111111112,1.16,0.0078598401482462,0.3073241472034365,1.06
000010100000101001101011001111110100010101011010000010010000,0,0.16708795848018465,14723.359181012918,0.5524665653260097,0.011111111111111112,1.0,0.0,0.1791086999885339,0.64
000110000001101100000000000001001001001010011110010110110100,1230,0.24047538280540787,9123.381338578401,0.3527787619687767,0.011111111111111112,0.2,0.0,0.1041992153698672,0.98
011000011010001110100001100010011111101011000110011101110111,592,0.1582016442600331,15406.046431122326,0.5738433875689231,0.011111111111111112,0.86,0.005518530232846625,0.28572420933522324,1.16
010001011011011100000000000010001100001111000100001000100100,1206,0.20932154575295478,9204.040083361493,0.2375507266411621,0.011111111111111112,0.36,0.02703319130143486,0.08350517297534095,0.88
001110001100100100001000000001001001101100011110001000100100,1306,0.22035149865606204,9149.109968565559,0.3142944306311633,0.005555555555555556,0.16,0.0,0.06354513177352385,0.88
010101111100000101000000011101010110001011000111000111011000,658,0.15882147445256314,12944.296676866175,0.5180233997084931,0.011111111111111112,0.0,0.0,0.1603976146087816,0.56
101000001000000000000000000000101001101100000010001000100110,2752,0.25815343442783156,3067.7886034174303,0.016534911632847815,0.0,0.0,0.0,0.0,0.52
101000000000000000000000010000101001101100011010000000100100,1876,0.2599576520517449,5124.638746637871,0.052965725487970496,0.005555555555555556,0.0,0.0,0.0,0.32
111111111101001100000000000001001001001010011110000110111110,490,0.17322806838334193,12658.782860806583,0.43364117576587236,0.011111111111111112,0.24,0.04230958869883544,0.15312784241919636,1.1
101001000000000000000000000000001001001100010010001000100100,2462,0.2605642161082482,3548.991739088996,0.01436155597065234,0.0,0.0,0.022926110094536545,0.0,0.38
101010000000001100000000000000001001101100001110001010100100,1162,0.23519239771229336,6442.775730125496,0.20528510118486692,0.005555555555555556,0.16,0.08436802491309048,0.00853861777829323,0.7
101000000000000000000000000000000000001011000100001000100100,1744,0.1904788344180147,3113.28826747327,0.103080330426445,0.011111111111111112,0.0,0.08436802491309048,0.0,0.12
000001100111100110001110110001001101101111001110100001010010,0,0.15359321511986562,16429.290963214455,0.5076943856442105,0.016666666666666666,1.4,0.0,0.24489429929975398,0.76
010001011011111100000000000010001110001001010000111111101110,754,0.17391333161774197,13905.664262777822,0.3965668477521556,0.005555555555555556,0.28,0.04163030285343913,0.2431069850296777,1.0
001001001100011001110110001011000000100011101110010011011101,0,0.08063298084386954,15186.141536438769,0.7200363095062734,0.022222222222222223,1.14,0.01661433868014972,0.26393801887859086,0.88
101010000000001000000000000000001001101000011010001000100111,1646,0.24098763196528256,5439.1994856408,0.07303958364985404,0.005555555555555556,0.14,0.037540354815531835,0.038507376862220215,0.72
100010100000101101000010000000000100011010010111011011001000,450,0.1683480515861572,9942.777268056609,0.4473335589569071,0.005555555555555556,0.4,0.016969195094442224,0.07777176165100562,0.96
110011000011111110001110101100010101110001001100110000000010,0,0.11818644150564679,17041.434217087964,0.575764523305729,0.011111111111111112,1.2,0.014002266648193984,0.2747062670575631,0.94
101000000000000000000000000000101001101100010010001000100101,1714,0.2628478812004974,3512.2520159967953,0.016534911632847815,0.0,0.0,0.0,0.0,0.36
101000000000000000000000000000101001101100010010001000100100,1666,0.2628478812004974,3237.9782269327725,0.016534911632847815,0.0,0.0,0.0,0.0,0.36
100100100000011000011010000110010010101010010011001101000011,586,0.12256945373406364,11856.656475530293,0.48526243237534317,0.005555555555555556,0.74,0.0,0.1134017535587438,0.88
101000000000000100000000000000101011101100010010001000100100,2262,0.25532038300439497,4886.559155171718,0.1499684700710472,0.0,0.0,0.0,0.0,0.4
101010000000001100000000001000001001100100011010011000000011,1184,0.17049470125452532,7112.985301516945,0.3538387689616276,0.005555555555555556,0.14,0.04042336850974049,0.016742026660000405,0.52
101011000010001100000000000000001001001100010010001000100100,2000,0.2570165642577111,6495.322028670697,0.15603265926302146,0.0,0.14,0.022926110094536545,0.05209533405019669,0.68
101010000000000100001010100010001110001011011111000111011110,728,0.12333253628629776,13112.017815903855,0.5023160575431662,0.016666666666666666,0.6,0.0462562756946808,0.16697086568406552,0.48
000101000000000100001000010010000110011011000100001000100100,1028,0.1929568851198708,7495.469708078772,0.21042974914389814,0.011111111111111112,0.6,0.02630171338596113,0.09121988716625994,0.22
111100011011000000110010001001110001110110110110000100110011,0,0.09717361083775185,13975.85180124218,0.6031165580315371,0.011111111111111112,0.58,0.027463899456317886,0.16219016136026926,0.94
101010010000000000000000000000101001101100010010001000110100,2152,0.2670007036003944,5684.294443421891,0.016534911632847815,0.0,0.0,0.0,0.002782970436011437,0.5
