Architecture,NFE,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
011000001100000000000000000000110011111100000010001010110000,1182,0.2574532746923842,3848.4372279646263,0.046813522128886634,0.0,0.0,0.02900643267187694,0.0,0.7
000111001100000000100000000010110011111100110001100100100100,624,0.18706906264331877,7138.712969097969,0.2630327508682691,0.005555555555555556,0.0,0.039324050285805545,0.013182675428592052,0.66
011000000100000000100000000010110011110100000000000100101000,894,0.1696240290767057,4995.29412189016,0.14742852983895777,0.0,0.0,0.0,0.002782970436011437,0.34
011001011000010000100000000010001011111100100001100000101100,636,0.17921473344958613,7074.383602309255,0.2793359731522641,0.005555555555555556,0.32,0.0,0.049904673167079805,0.96
011000001100000000000100000000001000001100000010001000110011,1832,0.2337086273527149,4653.09092238776,0.0756031045164165,0.0,0.14,0.0,0.0,0.52
010000001100000000000000000010100011110100000001100001110000,2408,0.25864894900623286,3947.7528975574587,0.13838813166373096,0.0,0.0,0.0,0.0,0.46
011000001000000000000000100000100000001100010001100111010110,1798,0.25646043100502036,5211.035621316158,0.18896762968415354,0.0,0.0,0.03481534524354232,0.0,0.48
110010000100000000100000000010110011110100110001100100101000,582,0.21727028424375744,7365.777022994536,0.25033072638350773,0.005555555555555556,0.0,0.0,0.002782970436011437,0.54
011001000110000000100000000010110011011100111101101101001100,738,0.23046928400651853,10437.779887283528,0.35123276057221375,0.011111111111111112,0.0,0.0014979429598085403,0.06930978667699808,1.06
011100001000000000000000000000000000001100001010001001010000,1600,0.20674841901924484,3378.297749757894,0.04329222257262857,0.005555555555555556,0.0,0.0,0.0,0.3
010000010100000000100000000011110011111100000000001011000100,942,0.17735741282216927,6285.604633497573,0.19965379226387253,0.0,0.0,0.0,0.0,0.34
011000001000000000000000000000110000111100000010001000110000,1328,0.25548898897809846,3199.612239932551,0.046813522128886634,0.0,0.0,0.0,0.0,0.42
001100001100000000000000000000100000001100000010000001110000,2774,0.26070914878384677,2910.66200192593,0.01436155597065234,0.0,0.0,0.027987169172001752,0.0,0.48
011000101111101101100010110101001101100101000110010001010010,0,0.07432889228384607,16102.51131435804,0.704693918335911,0.005555555555555556,1.08,0.022377401029335747,0.2420953728451653,1.3
010000011110000000100000100110110010111100000010101001011010,994,0.230871896204563,9425.446440837413,0.26958006722568983,0.0,0.12,0.0,0.09200359413343658,0.84
010000001101000000100000000010100011111100100001100000101000,952,0.19224449212489667,6356.936182698633,0.24752767349077684,0.005555555555555556,0.0,0.0,0.0,0.64
011000000100000000100000000010110011111100000010001001111000,950,0.2255574491780209,5702.027328953355,0.2134032245899932,0.0,0.0,0.0,0.0,0.52
010000001100000000100000000010000011111100000001100100111000,1140,0.24738524155602326,5265.371389645684,0.17814501740033445,0.0,0.0,0.0,0.0,0.46
011000000100000000000000000000100000001100000011000001110000,2146,0.2343239330372383,2132.3345534145883,0.08658444514525714,0.0,0.0,0.045666015430082946,0.0,0.52
011000001000000000100000000000110011111100000010001001111000,1390,0.22329968149053467,5130.593707992746,0.20113421912572632,0.0,0.0,0.0,0.0,0.6
101000101110110100100100000000110110110110101001000100101001,0,0.11127416818058353,12969.047327453942,0.4361876414062559,0.016666666666666666,0.62,0.013610896184467564,0.12404788519845926,1.46
010000100100000000100000000100110011111100000000001001010110,1232,0.21144878452860097,5540.557936320834,0.16461941350371545,0.0,0.0,0.0,0.0,0.18
011000000100000000100000000010110011111100100000101000110000,1280,0.1891578547562528,5179.9055963656965,0.159527860043289,0.005555555555555556,0.0,0.03966929457237567,0.0,0.54
110010000100000100100000000000100010111001111011010001010111,426,0.09440161324682542,9475.49165760773,0.5937909493760517,0.016666666666666666,0.0,0.02104928512741952,0.0,0.58
011000001110000000000000000000100000001100000001100111010000,1830,0.2623082371931825,4042.4693895341516,0.12691254718292494,0.0,0.0,0.030773634889156132,0.005335883788916652,0.76
110000011000111000010001100101100111110100011010001111111000,522,0.22967912522463016,13874.277353485852,0.38603300295797704,0.005555555555555556,1.34,7.507766949464978E-4,0.22894040397073462,1.42
011000000100000000100000000010110010111100000010001001110000,968,0.23228431168826785,5091.195480057826,0.19614666518128382,0.0,0.0,0.010347060494755922,0.0,0.48
010011011011000011101011001110100111011110110010010000001111,0,0.11642164640900332,17501.823221586856,0.6181946170753465,0.011111111111111112,1.32,0.013054375670470991,0.31635423280342617,1.32
011000000100000000100000000010110011011100111101100101011010,724,0.24052387012035703,9279.706540729765,0.306671772207547,0.011111111111111112,0.0,0.024757876462320055,0.05186998820510334,0.74
011000000100000000100000000010110010111100000010001001110001,980,0.22868167990562047,6109.236835477863,0.19614666518128382,0.0,0.0,0.0,0.0,0.48
