Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
000110100000000000000000000000000011101100000100001111000101,0.2633969201876498,3166.9969031192622,0.03531460540592877,0.0,0.0,0.0,0.0,0.36
000110100000000000000000000000010011101100000100001111000101,0.2633969201876498,3478.957847855152,0.03531460540592877,0.0,0.0,0.07037832494929525,0.0,0.4
000110100000000000000000000000000011101100000100000111000100,0.2700991407604849,2606.4893299206688,0.016534911632847815,0.0,0.0,0.0,0.0,0.42
000110100000100000000000000000000011101100010100000111000100,0.2750436478177232,3898.596173552779,0.024636397688442703,0.0,0.0,0.0,0.014115946133982257,0.7
001110000000000000000000000000000010001100000100000111000100,0.25894622895464997,2379.9081968265045,0.01436155597065234,0.0,0.0,0.022926110094536545,0.0,0.32
000110100000000000000000000000000011101100000100000001001000,0.2406659657852865,2183.488729420499,0.02066863954105977,0.0,0.0,0.0909480349016506,0.0,0.425
000110000000000000000000000000100001101100000000000111101000,0.1985099178791887,1741.5304463799707,0.0,0.0,0.0,0.0417263083283384,0.0,0.16
000110000000000000000000000000100001101100000000000111101000,0.1985099178791887,1741.5304463799707,0.0,0.0,0.0,0.0,0.0,0.16
000000000000000000000000000000010001111100000100000001001000,0.21473312344109335,1925.7786784696632,0.016534911632847815,0.0,0.0,0.16157645037538476,0.0,0.04
000110000000000000000000000000000000101000000100001001001000,0.20365872865159645,1867.997807077039,0.04195691617400693,0.0,0.0,0.0,0.0,0.225
000110100000100000000000000000000011101100000100000111000100,0.27285707726842146,3120.3368743020483,0.016534911632847815,0.0,0.0,0.05693300643675823,0.014115946133982257,0.7
000110000000000000000000000000000010101100000100000111000100,0.25894622895464997,2294.1112287117703,0.01436155597065234,0.0,0.0,0.022926110094536545,0.0,0.26
000110000000000000000000000000000011101100000100000111000100,0.2580573918907186,2415.8619192139427,0.016534911632847815,0.0,0.0,0.04164050909139974,0.0,0.3
000110000000000000000000000000000010101100000100000111000100,0.25894622895464997,2294.1112287117703,0.01436155597065234,0.0,0.0,0.06456661918593629,0.0,0.26
000110000000000000000000000000000100101100000100000111101000,0.25894622895464997,2401.7426018877054,0.01436155597065234,0.0,0.0,0.06465241842287495,0.0,0.3
000111100000000000000000000000000011101100000100000111000100,0.2596054128637453,2919.976676544118,0.05152579227380829,0.0,0.0,0.01529249734535848,0.0,0.54
000110100000100000000000000000000011101100000100000111000100,0.27285707726842146,3120.3368743020483,0.016534911632847815,0.0,0.0,0.01529249734535848,0.014115946133982257,0.7
000000000000000000000000000000000011101100000100001001001000,0.216076358177696,1958.6059753512927,0.04414325675741096,0.0,0.0,0.0,0.0,0.025
000110000000000000000000000000000100101100000100000111101000,0.25894622895464997,2401.7426018877054,0.01436155597065234,0.0,0.0,0.06465241842287495,0.0,0.3
000110000000000000000000000000000000101100000000000111100100,0.16502754354056437,1301.7338580424275,0.0,0.0,0.0,0.052157885410423,0.0,0.05
000000000000000000000000000000000011101100000100000111000100,0.2451484412734346,2089.6582995706963,0.016534911632847815,0.0,0.0,0.0,0.0,0.12
000110100000000000000000000000000011101100000100000111000100,0.2700991407604849,2606.4893299206688,0.016534911632847815,0.0,0.0,0.04164050909139974,0.0,0.42
000110000000000000000000000000100001101100000000000111101000,0.1985099178791887,1741.5304463799707,0.0,0.0,0.0,0.0417263083283384,0.0,0.16
001110000000000000000000000000000011101100000100000111001000,0.2580573918907186,2597.141834555605,0.016534911632847815,0.0,0.0,0.033520622005040496,0.0,0.48
001110100000000000000000000000000011101100000100000111000100,0.2700991407604849,2770.0134659518308,0.016534911632847815,0.0,0.0,0.05693300643675823,0.0,0.64
000110100000100000000000000000000011101100000100000111000100,0.27285707726842146,3120.3368743020483,0.016534911632847815,0.0,0.0,0.04164050909139974,0.014115946133982257,0.7
000110100000100000000000000000000011101100000100000111000100,0.27285707726842146,3120.3368743020483,0.016534911632847815,0.0,0.0,0.05693300643675823,0.014115946133982257,0.7
000110100000100000000000000000000010101100000100000111000100,0.2736327187249468,2998.5861837998764,0.01436155597065234,0.0,0.0,0.07985911653129477,0.014115946133982257,0.62
000110100000100000000000000000000110101100000100000111000100,0.2736327187249468,3228.298966219,0.01436155597065234,0.0,0.0,0.038218607439895025,0.014115946133982257,0.68
000110000000000000000000000000000011101100000100000111000100,0.2580573918907186,2415.8619192139427,0.016534911632847815,0.0,0.0,0.04164050909139974,0.0,0.3
000111100000000000000000000000000011101000000100000111000100,0.2596054128637453,2850.3142095717158,0.05152579227380829,0.0,0.0,0.04164050909139974,0.0,0.6
000110000000000000000000000000100001101100000000000111101000,0.1985099178791887,1741.5304463799707,0.0,0.0,0.0,0.0417263083283384,0.0,0.16
000110000000000000000000000000000000101100000000001111101000,0.16502754354056437,1298.92720262302,0.0,0.0,0.0,0.0417263083283384,0.0,0.04
000110000000100000000000000000000010101100000100000111000100,0.26047400673242777,2807.9587730931503,0.01436155597065234,0.0,0.0,0.06456661918593629,0.014115946133982257,0.5
000110100000100000000000000000000010101100000100000111000101,0.2736327187249468,3261.8861627086,0.01436155597065234,0.0,0.0,0.06456661918593629,0.014115946133982257,0.64
000110100000000000000000000000000011101100000100000111000100,0.2700991407604849,2606.4893299206688,0.016534911632847815,0.0,0.0,0.01529249734535848,0.0,0.42
000110000000000000000000000000000010101100000100000111000100,0.25894622895464997,2294.1112287117703,0.01436155597065234,0.0,0.0,0.06456661918593629,0.0,0.26
000110100000100000000000000000000011101100000100000111000100,0.27285707726842146,3120.3368743020483,0.016534911632847815,0.0,0.0,0.01529249734535848,0.014115946133982257,0.7
000000000000000000000000000000000011101100000100000111001000,0.2451484412734346,2083.2855298514664,0.016534911632847815,0.0,0.0,0.0,0.0,0.12
000110000000000000000000000000000010111100000100000101001000,0.25894622895464997,2215.4959800704564,0.01436155597065234,0.0,0.0,0.14174770800306574,0.0,0.26
000110000000000000000000000000100001101100000000000101101000,0.1985099178791887,1502.02427287327,0.0,0.0,0.0,0.0,0.0,0.2
000110100000100000000000000000000010101100000100000111000100,0.2736327187249468,2998.5861837998764,0.01436155597065234,0.0,0.0,0.022926110094536545,0.014115946133982257,0.62
000110000000000000000000000000000011101100010100000111000100,0.26024396244002035,3194.1212184646733,0.024636397688442703,0.0,0.0,0.0,0.0,0.3
000110000000000000000000000000000011101100000100000111000100,0.2580573918907186,2415.8619192139427,0.016534911632847815,0.0,0.0,0.04164050909139974,0.0,0.3
000110000000000000000000000000000011101100000100000111000100,0.2580573918907186,2415.8619192139427,0.016534911632847815,0.0,0.0,0.0,0.0,0.3
000110000000000000000000000000000011101100000100000111000100,0.2580573918907186,2415.8619192139427,0.016534911632847815,0.0,0.0,0.0,0.0,0.3
100000000000000000000000000000000001101100000000000101101000,0.16502754354056437,1211.2789579996502,0.0,0.0,0.0,0.0,0.0,0.075
001110000001000000000000000000000011101100000100000111000100,0.2595851696684963,3106.8157857048295,0.016534911632847815,0.0,0.0,0.0,0.0,0.74
000000000000000000000000000000010001111100000100000001101000,0.22277454494406954,1761.3257465796132,0.016534911632847815,0.0,0.0,0.07718108881712946,0.0,0.08
000110100000100000000000000100000011101100010100000111000101,0.2825788816646977,5970.759753053443,0.08844566561273617,0.0,0.16,0.03409352973894769,0.0610645468272399,0.72
000110100000100000000000000100000011101100010100000111000101,0.2825788816646977,5970.759753053443,0.08844566561273617,0.0,0.16,0.03409352973894769,0.0610645468272399,0.72
000110000000000000000000000000000011101100000100000111000100,0.2580573918907186,2415.8619192139427,0.016534911632847815,0.0,0.0,0.04164050909139974,0.0,0.3
000110100000100000000000000000000010101100000100000111000100,0.2736327187249468,2998.5861837998764,0.01436155597065234,0.0,0.0,0.07985911653129477,0.014115946133982257,0.62
000000000000000000000000000000000011101100000100000101001000,0.2451484412734346,1843.7793563447658,0.02066863954105977,0.0,0.0,0.0,0.0,0.1
000000000000000000000000000000000011001100000100000101001000,0.2451484412734346,1775.5877811996365,0.02066863954105977,0.0,0.0,0.0,0.0,0.1
000000000000000000000000000000010001111100000100000111000100,0.24416629841629175,2256.2118710411705,0.016534911632847815,0.0,0.0,0.0843953615582553,0.0,0.12
000110000000000000000000000000000010101100000100000111000100,0.25894622895464997,2294.1112287117703,0.01436155597065234,0.0,0.0,0.06456661918593629,0.0,0.26
000110000000000000000000000000000010111100000100000111000100,0.25894622895464997,2361.66277011724,0.01436155597065234,0.0,0.0,0.022926110094536545,0.0,0.3
010110000000000000000000000000000010101100000100000111000100,0.25894622895464997,2473.0224891468574,0.01436155597065234,0.0,0.0,0.06456661918593629,0.0,0.28
001110000000000000000000000000000011001100000100000101001000,0.2580573918907186,2362.2633809671333,0.016534911632847815,0.0,0.0,0.0,0.0,0.36
000110100000100000000000000000000011101100000100000111000100,0.27285707726842146,3120.3368743020483,0.016534911632847815,0.0,0.0,0.0,0.014115946133982257,0.7
000110100000000000000000000000010001111100000100000001101000,0.24772524443111985,2109.86964316949,0.016534911632847815,0.0,0.0,0.11890739714546786,0.0,0.44
000110000000000000000000000000000011101100000100000101001000,0.2580573918907186,2169.9829759880117,0.02066863954105977,0.0,0.0,0.052050636364249676,0.0,0.325
000110100000000000000000000000000011101100000100001101000101,0.2633969201876498,2991.9475588577934,0.03531460540592877,0.0,0.0,0.05693300643675823,0.0,0.34
000000000000000000000000000000000011101100000100000101000101,0.2451484412734346,2189.4292525330984,0.016534911632847815,0.0,0.0,0.0,0.0,0.08
100000000000000000000000000000000001101100000000000101101000,0.16502754354056437,1211.2789579996502,0.0,0.0,0.0,0.0,0.0,0.075
000110000000000000000000000000010001111100000100000001101000,0.23568349556135348,1931.871489177488,0.016534911632847815,0.0,0.0,0.07718108881712946,0.0,0.36
000110000000000000000000000000000011101000000100000101101000,0.2580573918907186,2223.8712165820657,0.02066863954105977,0.0,0.0,0.052050636364249676,0.0,0.45
000110100000100000000000000000010001101100000100000111000100,0.2718749344112786,3200.8683045446082,0.016534911632847815,0.0,0.0,0.04164050909139974,0.014115946133982257,0.72
000110100000100000000000000000000011101100000100000111000100,0.27285707726842146,3120.3368743020483,0.016534911632847815,0.0,0.0,0.0,0.014115946133982257,0.7
000110100000100000000000000000000010101100000100000111000100,0.2736327187249468,2998.5861837998764,0.01436155597065234,0.0,0.0,0.022926110094536545,0.014115946133982257,0.62
000110000000000000000000000000000011001100000100000101001000,0.2580573918907186,2101.791400842883,0.02066863954105977,0.0,0.0,0.0,0.0,0.275
000110100000100000000000000000000010101100000100000111000100,0.2736327187249468,2998.5861837998764,0.01436155597065234,0.0,0.0,0.022926110094536545,0.014115946133982257,0.62
000000001000000000000000000000000011001100000100000101001000,0.2607351636881745,1954.98678100374,0.02066863954105977,0.0,0.0,0.05259567289421025,0.0,0.15
000110100000000000000000000000000011101100000100000111000100,0.2700991407604849,2606.4893299206688,0.016534911632847815,0.0,0.0,0.05693300643675823,0.0,0.42
000110000000000000000000000000000000101100000000001001100000,0.07620546599426807,837.2964103439305,0.0,0.0,0.0,0.09524237548266555,0.0,0.05
000110000000000000000000000000000010111100000100000101001000,0.25894622895464997,2215.4959800704564,0.01436155597065234,0.0,0.0,0.14174770800306574,0.0,0.26
000000000000000000000000000000000010111100000100000101001001,0.24603727833736602,2164.1126576510806,0.01436155597065234,0.0,0.0,0.100107198911666,0.0,0.08
000000000000000000000000000000010011001100000100000101001000,0.2451484412734346,2091.2864834057837,0.02066863954105977,0.0,0.0,0.0,0.0,0.1
000000000000000000000000000000000011001100000100000101001000,0.2451484412734346,1775.5877811996365,0.02066863954105977,0.0,0.0,0.0,0.0,0.1
000100100000000000000000000000010001111100000100000001101000,0.24772524443111985,2366.1435530498866,0.016534911632847815,0.0,0.0,0.1188215979085292,0.0,0.28
000110000000000000000000000000000010111100000100000101001000,0.25894622895464997,2215.4959800704564,0.01436155597065234,0.0,0.0,0.14174770800306574,0.0,0.26
000110000000000000000000000000000010101100000100000111000100,0.25894622895464997,2294.1112287117703,0.01436155597065234,0.0,0.0,0.022926110094536545,0.0,0.26
000110000000000000000000000000010001111100000101000001101000,0.23666563841849633,1764.6077945928712,0.03306982326569563,0.0,0.0,0.0417263083283384,0.0,0.52
000000000000000000000000000000000011101100000100000111000100,0.2451484412734346,2089.6582995706963,0.016534911632847815,0.0,0.0,0.0,0.0,0.12
000000000000000000000000000000010001111100000100000011101000,0.22277454494406954,1910.7506993078234,0.016534911632847815,0.0,0.0,0.0,0.0,0.12
000110100000000000000000000000000011101100000100000111000100,0.2700991407604849,2606.4893299206688,0.016534911632847815,0.0,0.0,0.04164050909139974,0.0,0.42
000000000000000000000000000000000011001100000100000101001100,0.2451484412734346,2154.790740384002,0.016534911632847815,0.0,0.0,0.0,0.0,0.08
000110000000000000000000000000000011001100000100000111001000,0.2580573918907186,2341.2975743495836,0.016534911632847815,0.0,0.0,0.04164050909139974,0.0,0.26
000110000000000000000000000000000011001100000100000101001000,0.2580573918907186,2101.791400842883,0.02066863954105977,0.0,0.0,0.0,0.0,0.275
000110100000100000000000000000000010101100000100000111000101,0.2736327187249468,3261.8861627086,0.01436155597065234,0.0,0.0,0.07985911653129477,0.014115946133982257,0.64
000110100000000000000000000000010011101100000100001111000100,0.2633969201876498,3215.657868946428,0.03531460540592877,0.0,0.0,0.0,0.0,0.4
000110100000000000000000000000000000101100000000001001100000,0.09954871996252203,1005.8179222074924,0.0,0.0,0.0,0.0,0.0,0.15
000000001000000000000000000000000011001100000100000111000100,0.2607351636881745,2191.330131458372,0.016534911632847815,0.0,0.0,0.0,0.0,0.16
